#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
2.21328810E+00 1.23466210073121377E-01 7.65935445297020643E-04 -4.58695570642354972E-02 1.02279335385384532E-04 1.79445987769019601E-04
2.22913791E+00 1.23451064746572914E-01 7.71031356949267058E-04 -4.50682247955486309E-02 1.02808105419135371E-04 1.81964942499728688E-04
2.24498624E+00 1.23435803422020846E-01 7.76181933395918310E-04 -4.42436542862779114E-02 1.03340272875609461E-04 1.84529481304494477E-04
2.26083320E+00 1.23420424417830965E-01 7.81387441358535580E-04 -4.33965296473298040E-02 1.03875989404911886E-04 1.87140959390514461E-04
2.27667890E+00 1.23404926000031750E-01 7.86648156025705520E-04 -4.25272814100665780E-02 1.04415654891064632E-04 1.89801167048527647E-04
2.29252348E+00 1.23389306368904758E-01 7.91964361555072809E-04 -4.16365655933325640E-02 1.04959125858118126E-04 1.92511110609132449E-04
2.30836712E+00 1.23373563673135914E-01 7.97336352220043873E-04 -4.07249683493067505E-02 1.05505999404071070E-04 1.95271451908470613E-04
2.32421000E+00 1.23357696023566402E-01 8.02764433592305371E-04 -3.97930963057957637E-02 1.06056038140938083E-04 1.98083143210778381E-04
2.34005232E+00 1.23341701491358438E-01 8.08248923394800311E-04 -3.88415650694593981E-02 1.06609493730615184E-04 2.00947881490757217E-04
2.35589433E+00 1.23325578087809390E-01 8.13790151942198189E-04 -3.78709981697475384E-02 1.07168147006315068E-04 2.03869517056294965E-04
2.37173626E+00 1.23309323695204601E-01 8.19388461414581994E-04 -3.68820262687396677E-02 1.07730692381761449E-04 2.06847653359852894E-04
2.38757841E+00 1.23292936162747654E-01 8.25044209019994710E-04 -3.58752847118178411E-02 1.08296800947202057E-04 2.09883081360571230E-04
2.40342106E+00 1.23276405187538435E-01 8.30757431529728619E-04 -3.48466225580843156E-02 1.08866105896688104E-04 2.12976983211325590E-04
2.41926455E+00 1.23259733442640657E-01 8.36528724141771514E-04 -3.38066930595353476E-02 1.09440004106422433E-04 2.16132748208688348E-04
2.43510921E+00 1.23242920402848496E-01 8.42358570645456968E-04 -3.27509541106314958E-02 1.10018630218260556E-04 2.19352095651517275E-04
2.45095543E+00 1.23225964229430898E-01 8.48247422036237445E-04 -3.16800153077774552E-02 1.10601333273990891E-04 2.22635660688750696E-04
2.46680169E+00 1.23208864672612564E-01 8.54195021164808163E-04 -3.05946581564152421E-02 1.11187715924221698E-04 2.25984377630406475E-04
2.48264828E+00 1.23191619444941669E-01 8.60201766538667067E-04 -2.94955502056250506E-02 1.11777968953034288E-04 2.29400147221337408E-04
2.49849557E+00 1.23174226070739745E-01 8.66268099340236890E-04 -2.83833534463546443E-02 1.12372203349172476E-04 2.32884833839205543E-04
2.51434396E+00 1.23156681980181829E-01 8.72394481537271940E-04 -2.72587279286319213E-02 1.12970373948082431E-04 2.36440070252150674E-04
2.53019385E+00 1.23138984524329989E-01 8.78581397719436076E-04 -2.61223318478545664E-02 1.13572337550893788E-04 2.40067442777942814E-04
2.54604568E+00 1.23121130982958307E-01 8.84829356587771634E-04 -2.49748212971608492E-02 1.14178021379980906E-04 2.43768734960857068E-04
2.56189992E+00 1.23103118561738806E-01 8.91138892088578550E-04 -2.38168499478715358E-02 1.14787383947863910E-04 2.47545875821818934E-04
2.57775704E+00 1.23084944387998649E-01 8.97510564524006877E-04 -2.26490684508891121E-02 1.15400629457588889E-04 2.51400981408948234E-04
2.59361753E+00 1.23066605500884663E-01 9.03944961577900262E-04 -2.14721239440604124E-02 1.16017825224707128E-04 2.55336174131612229E-04
2.60948193E+00 1.23048098849665749E-01 9.10442699558087804E-04 -2.02866595654607601E-02 1.16638944387023732E-04 2.59353663823056184E-04
2.62535076E+00 1.23029421291452404E-01 9.17004424624991870E-04 -1.90933141935346398E-02 1.17264418436675806E-04 2.63456201193612463E-04
2.64122458E+00 1.23010569569061798E-01 9.23630813527751286E-04 -1.78927224597153975E-02 1.17895238450313391E-04 2.67646918293727156E-04
2.65710397E+00 1.22991540282316125E-01 9.30322574168002451E-04 -1.66855143985078155E-02 1.18532053033924375E-04 2.71929197184749829E-04
2.67298879E+00 1.22972330765467805E-01 9.37080131306178136E-04 -1.54723717174945260E-02 1.19174873366403348E-04 2.76304866035502537E-04
2.68887768E+00 1.22952939770404931E-01 9.43903403509302854E-04 -1.42540633532760967E-02 1.19822424625897153E-04 2.80774077600188284E-04
2.70477124E+00 1.22933363715822794E-01 9.50793152408297045E-04 -1.30312063576089598E-02 1.20474359845992927E-04 2.85338908685893997E-04
2.72067007E+00 1.22913598952487213E-01 9.57750178043657559E-04 -1.18044122352983435E-02 1.21130284655746742E-04 2.90001633022908632E-04
2.73657480E+00 1.22893641752382390E-01 9.64775320076130603E-04 -1.05742856273570909E-02 1.21790371142327196E-04 2.94764622703291585E-04
2.75248606E+00 1.22873488299212325E-01 9.71869459291372609E-04 -9.34142406984459113E-03 1.22454161286708385E-04 2.99630265952142906E-04
2.76840452E+00 1.22853134692436999E-01 9.79033519262440801E-04 -8.10641824910822949E-03 1.23121185818733463E-04 3.04601169099980322E-04
2.78433085E+00 1.22832576945581473E-01 9.86268467777818214E-04 -6.86985219592533506E-03 1.23791149906699543E-04 3.09680167808177133E-04
2.80026574E+00 1.22811810980916467E-01 9.93575318181601740E-04 -5.63230324804408870E-03 1.24464475334672793E-04 3.14870488968590199E-04
2.81620989E+00 1.22790832613207668E-01 1.00095513052712946E-03 -4.39434222773996998E-03 1.25141008070802219E-04 3.20175630828376315E-04
2.83216403E+00 1.22769637538195045E-01 1.00840901269319853E-03 -3.15653328573920096E-03 1.25821150306934786E-04 3.25599762222103127E-04
2.84812856E+00 1.22748221729127083E-01 1.01593797151105624E-03 -1.91945894502698242E-03 1.26506642292167123E-04 3.31149345808582545E-04
2.86410139E+00 1.22726584364456645E-01 1.02354184580052141E-03 -6.83892577407268988E-04 1.27200478271850484E-04 3.36832571798833234E-04
2.88008324E+00 1.22704720486202346E-01 1.03122182852158654E-03 5.49615420389122536E-04 1.27900453344159974E-04 3.42649402856332757E-04
2.89607488E+00 1.22682625069240700E-01 1.03897916871169434E-03 1.78053494474583176E-03 1.28605685493829322E-04 3.48602846896443701E-04
