# time, MeanKE, MeanKEDR, MeanP, MeanFKEDR
6.90069295E+00 1.07579939796934018E-01 6.97096919439401958E-03 1.05270975907588493E-01 5.02705798254026674E-03
6.90658889E+00 1.07536251254348680E-01 6.97789819632708801E-03 1.05499304577348949E-01 5.03220244654905419E-03
6.91246963E+00 1.07492633275575081E-01 6.98476406178945818E-03 1.05727897397788179E-01 5.03736488329736658E-03
6.91833618E+00 1.07449078935851122E-01 6.99157735079090122E-03 1.05956806811478149E-01 5.04254631748158374E-03
6.92418350E+00 1.07405626215980571E-01 6.99834142570150176E-03 1.06185882160607842E-01 5.04774243728218878E-03
6.93001253E+00 1.07362268651787732E-01 7.00506638217226422E-03 1.06415104613173286E-01 5.05295419423826882E-03
6.93582427E+00 1.07318999304820570E-01 7.01176211067856738E-03 1.06644571762073287E-01 5.05818261670977140E-03
6.94161974E+00 1.07275810785118650E-01 7.01843832932568662E-03 1.06874324358611980E-01 5.06342881583338872E-03
6.94740003E+00 1.07232695264856515E-01 7.02510462658270836E-03 1.07104425571588502E-01 5.06869398979425609E-03
6.95316624E+00 1.07189644489323568E-01 7.03177050590380378E-03 1.07334933954079823E-01 5.07397942722414164E-03
6.95891956E+00 1.07146649787655091E-01 7.03844542736081595E-03 1.07565914165512463E-01 5.07928651006533255E-03
6.96466117E+00 1.07103702084432401E-01 7.04513884268793966E-03 1.07797432576324403E-01 5.08461671605788500E-03
6.97039232E+00 1.07060791912538589E-01 7.05186022108777229E-03 1.08029558957419641E-01 5.08997162090941372E-03
6.97611428E+00 1.07017909427495214E-01 7.05861906416526113E-03 1.08262365870075400E-01 5.09535290017682028E-03
6.98182837E+00 1.06975044423321161E-01 7.06542490933129153E-03 1.08495928949443904E-01 5.10076233087520745E-03
6.98753594E+00 1.06932186349847844E-01 7.07228732189409647E-03 1.08730326820266662E-01 5.10620179282824434E-03
6.99323294E+00 1.06889365082392426E-01 7.07920928043991125E-03 1.08965443643662896E-01 5.11166807407554234E-03
6.99891870E+00 1.06846585208298511E-01 7.08619756747316809E-03 1.09201233111737017E-01 5.11716116122500671E-03
7.00459451E+00 1.06803836633526827E-01 7.09326113295641238E-03 1.09437785378063729E-01 5.12268294872916460E-03
7.01026167E+00 1.06761108936241023E-01 7.10040877374825893E-03 1.09675181467387764E-01 5.12823542941826492E-03
7.01592150E+00 1.06718391398190518E-01 7.10764910289918977E-03 1.09913502303620320E-01 5.13382069607752796E-03
7.02157536E+00 1.06675673029679993E-01 7.11499052402325954E-03 1.10152831378300523E-01 5.13944094154682261E-03
7.02722464E+00 1.06632942591981542E-01 7.12244121289737006E-03 1.10393254793926254E-01 5.14509845791004655E-03
7.03287074E+00 1.06590188618463838E-01 7.13000910820238074E-03 1.10634860970179633E-01 5.15079563503539808E-03
7.03851507E+00 1.06547399435052925E-01 7.13770191138004585E-03 1.10877740550091974E-01 5.15653495859990426E-03
7.04415907E+00 1.06504563180285325E-01 7.14552709368217621E-03 1.11121986293285374E-01 5.16231900767343509E-03
7.04980419E+00 1.06461667825009279E-01 7.15349190751545308E-03 1.11367692990062717E-01 5.16815045193370036E-03
7.05545189E+00 1.06418701191988707E-01 7.16160339944721391E-03 1.11614957382767763E-01 5.17403204854401111E-03
7.06109872E+00 1.06375688390829781E-01 7.16986121025327619E-03 1.11863686911990154E-01 5.17996148393517781E-03
7.06674351E+00 1.06332637511814487E-01 7.17826765093231099E-03 1.12113824971680154E-01 5.18593873483778195E-03
7.07238768E+00 1.06289536548665117E-01 7.18682857224479683E-03 1.12365469972647541E-01 5.19196656119778454E-03
7.07803270E+00 1.06246373334635491E-01 7.19554966118224597E-03 1.12618725779463871E-01 5.19804778944844229E-03
7.08368001E+00 1.06203135573270699E-01 7.20443647545699912E-03 1.12873688141988435E-01 5.20418530996097015E-03
7.08933107E+00 1.06159810860992215E-01 7.21349448065575476E-03 1.13130456736359589E-01 5.21038207274213561E-03
7.09498735E+00 1.06116386706156307E-01 7.22272908623111231E-03 1.13389132137148768E-01 5.21664108209039020E-03
7.10065030E+00 1.06072850546433881E-01 7.23214567823588384E-03 1.13649816555466021E-01 5.22296539049904585E-03
7.10631742E+00 1.06029220417458173E-01 7.24174288008215886E-03 1.13912450636344267E-01 5.22935360475419286E-03
7.11198613E+00 1.05985514971097872E-01 7.25151877124957742E-03 1.14176926289950145E-01 5.23580413555368735E-03
7.11765304E+00 1.05941759201103949E-01 7.26146957683092894E-03 1.14443124033662108E-01 5.24231432369528291E-03
7.12331145E+00 1.05898004013876848E-01 7.27158502752050292E-03 1.14710764057464332E-01 5.24887745372503399E-03
7.12896294E+00 1.05854236332010951E-01 7.28186910318937963E-03 1.14979876837078970E-01 5.25549618278583781E-03
7.13460912E+00 1.05810442872690952E-01 7.29232591421016558E-03 1.15250605103773163E-01 5.26217317042431115E-03
7.14025157E+00 1.05766610199187844E-01 7.30295973573860755E-03 1.15523029380806538E-01 5.26891107832566999E-03
7.14589191E+00 1.05722724752033800E-01 7.31377503217630221E-03 1.15797249456710022E-01 5.27571256670227983E-03
7.15153173E+00 1.05678772871766774E-01 7.32477646853331443E-03 1.16073359676134538E-01 5.28258028938547765E-03
7.15716408E+00 1.05634807970614211E-01 7.33595179126228774E-03 1.16351082554077334E-01 5.28950630954202854E-03
7.16278937E+00 1.05590825832492158E-01 7.34730285774651271E-03 1.16630358341787074E-01 5.29649149632347577E-03
7.16840852E+00 1.05546818447951982E-01 7.35883250774654017E-03 1.16911290675359048E-01 5.30353723447665130E-03
7.17402190E+00 1.05502781977863322E-01 7.37054249968000993E-03 1.17193894083563094E-01 5.31064416672500945E-03
7.17963120E+00 1.05458702152464862E-01 7.38243736802817428E-03 1.17478252218212620E-01 5.31781454570185927E-03
7.18523810E+00 1.05414564657656584E-01 7.39452174130856340E-03 1.17764461526548750E-01 5.32505059297811757E-03
7.19084429E+00 1.05370355157757098E-01 7.40680031221450236E-03 1.18052610351087384E-01 5.33235449650492667E-03
7.19645143E+00 1.05326059312459197E-01 7.41927780496281358E-03 1.18342788908595467E-01 5.33972840720753870E-03
7.20206116E+00 1.05281662790530570E-01 7.43195894244857817E-03 1.18635086199006062E-01 5.34717443518478719E-03
7.20767514E+00 1.05237151281111010E-01 7.44484841598833883E-03 1.18929590696846499E-01 5.35469464570163204E-03
7.21328821E+00 1.05192564447819936E-01 7.45793499402543688E-03 1.19226072146546555E-01 5.36228187858299107E-03
7.21890036E+00 1.05147901303892913E-01 7.47121871354643977E-03 1.19524453824626883E-01 5.36993565514184631E-03
7.22451335E+00 1.05103146698513145E-01 7.48470360477247482E-03 1.19824849901002950E-01 5.37765782681195060E-03
7.23012893E+00 1.05058285478616190E-01 7.49839363206002227E-03 1.20127342399057313E-01 5.38545019658808865E-03
7.23574882E+00 1.05013302507166562E-01 7.51229271362210266E-03 1.20432013957924397E-01 5.39331451796912480E-03
7.24137474E+00 1.04968182671522456E-01 7.52640474408364235E-03 1.20738944278728583E-01 5.40125249221669931E-03
7.24700838E+00 1.04922910887085552E-01 7.54073361590418701E-03 1.21048212246852957E-01 5.40926576494006779E-03
7.25265142E+00 1.04877472098556190E-01 7.55528323616178228E-03 1.21359894642577168E-01 5.41735592251766599E-03
7.25830070E+00 1.04831890162868022E-01 7.57004493017379362E-03 1.21673829773061210E-01 5.42551753365011404E-03
7.26395480E+00 1.04786175147789026E-01 7.58501407091003582E-03 1.21989873308226721E-01 5.43374745371832946E-03
7.26961558E+00 1.04740310595438049E-01 7.60019452193508565E-03 1.22308098818431313E-01 5.44204718690388667E-03
7.27528487E+00 1.04694279990571432E-01 7.61559021430360025E-03 1.22628595137743060E-01 5.45041819188560317E-03
7.28096450E+00 1.04648066777633234E-01 7.63120516130125562E-03 1.22951430337527590E-01 5.45886188329928503E-03
7.28665627E+00 1.04601654368717836E-01 7.64704347778612931E-03 1.23276675446971754E-01 5.46737963128099760E-03
7.29236197E+00 1.04555026148216670E-01 7.66310940201919526E-03 1.23604398191344458E-01 5.47597276008154020E-03
7.29808123E+00 1.04508183034934699E-01 7.67940120828917560E-03 1.23934555168085506E-01 5.48463930352604840E-03
7.30380973E+00 1.04461158526214404E-01 7.69590568835727771E-03 1.24266868000220645E-01 5.49337116563684402E-03
7.30954956E+00 1.04413933472961656E-01 7.71262787631896325E-03 1.24601351986222464E-01 5.50216988512624433E-03
7.31530281E+00 1.04366488580025590E-01 7.72957302986655107E-03 1.24938129074802298E-01 5.51103698220421680E-03
7.32107153E+00 1.04318804431477535E-01 7.74674662710582440E-03 1.25277263272556394E-01 5.51997396132572482E-03
7.32685780E+00 1.04270861505519910E-01 7.76415435515756622E-03 1.25618834458321504E-01 5.52898231077042068E-03
7.33266365E+00 1.04222640186976079E-01 7.78180209244921407E-03 1.25962917238153282E-01 5.53806350049333880E-03
7.33849111E+00 1.04174120780768292E-01 7.79969588979497440E-03 1.26309587699568071E-01 5.54721897877655766E-03
7.34434217E+00 1.04125283528305024E-01 7.81784195360775772E-03 1.26658920324623031E-01 5.55645016789120885E-03
7.35021383E+00 1.04076150637144038E-01 7.83623091635607220E-03 1.27010721343221028E-01 5.56575052978704968E-03
7.35610678E+00 1.04026713136371712E-01 7.85486488549655588E-03 1.27364929728479820E-01 5.57511936154144860E-03
7.36202356E+00 1.03976946535596429E-01 7.87375184055752464E-03 1.27721667136549560E-01 5.58455885363473657E-03
7.36796670E+00 1.03926826122612267E-01 7.89289993438543891E-03 1.28081038740592540E-01 5.59407120432549743E-03
7.37393873E+00 1.03876327012440525E-01 7.91231741229354683E-03 1.28443146578248929E-01 5.60365861240782071E-03
7.37994213E+00 1.03825424200173960E-01 7.93201248598932908E-03 1.28808092755353182E-01 5.61332326660373988E-03
7.38597939E+00 1.03774092622322317E-01 7.95199316567078186E-03 1.29175979219621179E-01 5.62306733230458211E-03
7.39205294E+00 1.03722307229121763E-01 7.97226706330502084E-03 1.29546907183801047E-01 5.63289293590745442E-03
7.39816521E+00 1.03670043069217038E-01 7.99284118442379447E-03 1.29920976661614951E-01 5.64280214674929646E-03
7.40431854E+00 1.03617275387897251E-01 8.01372172495432890E-03 1.30298285867834235E-01 5.65279695653253447E-03
7.41051525E+00 1.03563979740011844E-01 8.03491388443982810E-03 1.30678930537586752E-01 5.66287925619169807E-03
7.41675754E+00 1.03510132118560777E-01 8.05642169899483014E-03 1.31063003183143456E-01 5.67305081027775441E-03
7.42304468E+00 1.03455734159777421E-01 8.07823785711294685E-03 1.31450436215199862E-01 5.68330852365096784E-03
7.42934564E+00 1.03401051186472401E-01 8.10024786603542706E-03 1.31839481751345217E-01 5.69359989533873775E-03
7.43566558E+00 1.03346036285259374E-01 8.12246084408161165E-03 1.32229924039918401E-01 5.70393137362915862E-03
7.44200982E+00 1.03290640536401898E-01 8.14488561462624328E-03 1.32622369637018206E-01 5.71430968719504034E-03
7.44837712E+00 1.03234872204626862E-01 8.16750671905777312E-03 1.33016658906712437E-01 5.72473086524978320E-03
7.45474831E+00 1.03178897765784178E-01 8.19024337007192085E-03 1.33411688946856732E-01 5.73516168282192998E-03
7.46112963E+00 1.03122661741262417E-01 8.21310354830497025E-03 1.33807486085684213E-01 5.74561048203305145E-03
7.46752755E+00 1.03066105660988769E-01 8.23609524736445588E-03 1.34204643720282180E-01 5.75608607186822285E-03
7.47394889E+00 1.03009167831885046E-01 8.25922654453346318E-03 1.34603489412594202E-01 5.76659777637346903E-03
7.48040077E+00 1.02951783071044953E-01 8.28250568902048033E-03 1.35004459526799542E-01 5.77715546805821108E-03
7.48686884E+00 1.02894077675573167E-01 8.30586250994854065E-03 1.35406806100195037E-01 5.78773396848536459E-03
7.49334167E+00 1.02836153742151173E-01 8.32923656053245580E-03 1.35809611807029024E-01 5.79831297257784543E-03
7.49982754E+00 1.02777937566416427E-01 8.35263794065018057E-03 1.36213270046490281E-01 5.80890438344431291E-03
7.50633522E+00 1.02719350160697123E-01 8.37607786490931691E-03 1.36618429263681979E-01 5.81952085302983070E-03
7.51287404E+00 1.02660306612849084E-01 8.39956884032004060E-03 1.37025605198693556E-01 5.83017588493877845E-03
7.51945400E+00 1.02600715372642995E-01 8.42312482815929173E-03 1.37435403713459692E-01 5.84088392689955088E-03
7.52606306E+00 1.02540684544314392E-01 8.44668068779873098E-03 1.37847248072526157E-01 5.85162359104379141E-03
7.53268133E+00 1.02480395600341695E-01 8.47014451981612480E-03 1.38259762472170922E-01 5.86236089023747103E-03
7.53932008E+00 1.02419747224062552E-01 8.49353585978348570E-03 1.38673325696875877E-01 5.87311235898105473E-03
7.54596050E+00 1.02358912952696390E-01 8.51676915243590980E-03 1.39087301736061597E-01 5.88384582754380644E-03
7.55259916E+00 1.02297927111885165E-01 8.53981502719019028E-03 1.39500946227373274E-01 5.89455405276561976E-03
7.55921978E+00 1.02236943002504327E-01 8.56260201568086535E-03 1.39913600846150371E-01 5.90520915013246009E-03
7.56582711E+00 1.02175920902111111E-01 8.58513383290650592E-03 1.40325122436524397E-01 5.91581713766915328E-03
7.57242578E+00 1.02114821807923264E-01 8.60741500586252421E-03 1.40736047920704377E-01 5.92638365857133496E-03
7.57901319E+00 1.02053673345239168E-01 8.62942748835802444E-03 1.41146166753629426E-01 5.93690271697032076E-03
7.58558487E+00 1.01992521004137152E-01 8.65114957003151538E-03 1.41555158603215492E-01 5.94736531343755589E-03
7.59214517E+00 1.01931327924374662E-01 8.67259114069989477E-03 1.41963169296490249E-01 5.95777649592649141E-03
7.59869817E+00 1.01870059395456333E-01 8.69376264926609819E-03 1.42370522043397590E-01 5.96814070494465238E-03
7.60524771E+00 1.01808682691561556E-01 8.71467520103151767E-03 1.42777394761661347E-01 5.97846181059158779E-03
7.61179269E+00 1.01747210670419072E-01 8.73532609651361987E-03 1.43183750979908347E-01 5.98873586636919104E-03
7.61831778E+00 1.01685790632728590E-01 8.75567077910993467E-03 1.43588703195636797E-01 5.99893667340889968E-03
7.62480670E+00 1.01624579953321276E-01 8.77566619149539907E-03 1.43991093214102001E-01 6.00903696086045082E-03
7.63126475E+00 1.01563532767384848E-01 8.79533876143627665E-03 1.44391026666935679E-01 6.01904324146741894E-03
7.63769700E+00 1.01502604411095682E-01 8.81471506972873048E-03 1.44789013101748354E-01 6.02896153538130634E-03
7.64410833E+00 1.01441751668176927E-01 8.83382177257328004E-03 1.45185248776618425E-01 6.03879735958727949E-03
7.65050334E+00 1.01380932966107201E-01 8.85268553453309390E-03 1.45580014084000731E-01 6.04855571520380563E-03
7.65688640E+00 1.01320108506818371E-01 8.87133294022143977E-03 1.45973532487882529E-01 6.05824107944271696E-03
7.66326165E+00 1.01259240322262897E-01 8.88979039370167527E-03 1.46366027748795396E-01 6.06785740634880298E-03
7.66963294E+00 1.01198292252243208E-01 8.90808402286309003E-03 1.46757698275404330E-01 6.07740813881208885E-03
