#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
3.23506121E+00 1.20376117374139335E-01 3.54222331391136711E-03 2.96051350850336480E-02 7.65562493721487968E-04 2.38132940097751482E-03
3.25170152E+00 1.20321650854608608E-01 3.58837495808071770E-03 3.07160386593200059E-02 7.69033831645618169E-04 2.41929131636617074E-03
3.26836710E+00 1.20266380422338393E-01 3.63530402395775875E-03 3.18158519657481542E-02 7.72507763683937345E-04 2.45796665893662772E-03
3.28505884E+00 1.20210288316221992E-01 3.68302632233268945E-03 3.29042701902257442E-02 7.75985530490974260E-04 2.49737069589889629E-03
3.30177760E+00 1.20153356263538152E-01 3.73157004354739965E-03 3.39809928184698490E-02 7.79470082881716020E-04 2.53753109101392989E-03
3.31852427E+00 1.20095564638665428E-01 3.78098538659933951E-03 3.50457237159017138E-02 7.82966902650151088E-04 2.57849761793128678E-03
3.33529971E+00 1.20036890494951032E-01 3.83122615033745957E-03 3.60981646196213563E-02 7.86465122270351693E-04 2.62022397225507775E-03
3.35210479E+00 1.19977312972964795E-01 3.88229141312300841E-03 3.71380873687588361E-02 7.89962264574992621E-04 2.66270893990337189E-03
3.36893951E+00 1.19916815281169722E-01 3.93418985737519454E-03 3.81651778983570569E-02 7.93457899335979185E-04 2.70596124633004599E-03
3.38580218E+00 1.19855386897395555E-01 3.98692585348876805E-03 3.91790252450718787E-02 7.96951746185456259E-04 2.74998617015871898E-03
3.40269369E+00 1.19793007771723886E-01 4.04051237111836044E-03 4.01793918678733167E-02 8.00444559251627628E-04 2.79479628225395155E-03
3.41961493E+00 1.19729657331091727E-01 4.09496219148280678E-03 4.11660467812840908E-02 8.03936466439952088E-04 2.84040399411154745E-03
3.43656679E+00 1.19665314454225916E-01 4.15028776397018476E-03 4.21387679096741768E-02 8.07426796626117371E-04 2.88682142472146625E-03
3.45355016E+00 1.19599957468453352E-01 4.20650186220814827E-03 4.30973401115797086E-02 8.10915017566056408E-04 2.93406106630773184E-03
3.47056592E+00 1.19533564123836311E-01 4.26361746417834933E-03 4.40415538109942342E-02 8.14401283627934586E-04 2.98213567582932817E-03
3.48761494E+00 1.19466111561587346E-01 4.32164503511430365E-03 4.49712019813982636E-02 8.17885268788512464E-04 3.03105556769006374E-03
3.50469811E+00 1.19397576342097730E-01 4.38058995345718977E-03 4.58860870695403308E-02 8.21365465306249918E-04 3.08082604028273900E-03
3.52181630E+00 1.19327934561445859E-01 4.44045573237488757E-03 4.67860231093296386E-02 8.24843298128261353E-04 3.13145058232945075E-03
3.53896899E+00 1.19257167586445056E-01 4.50124109991379903E-03 4.76707563388438921E-02 8.28324085068279752E-04 3.18292867628551827E-03
3.55615499E+00 1.19185259576553779E-01 4.56292981195342753E-03 4.85400311765617973E-02 8.31801926068864890E-04 3.23524524541096703E-03
3.57337519E+00 1.19112186152744701E-01 4.62551611206929447E-03 4.93937028259957278E-02 8.35275060754534339E-04 3.28839454234184118E-03
3.59063048E+00 1.19037922905217100E-01 4.68899586454768827E-03 5.02317418777094987E-02 8.38742687529442301E-04 3.34237241136191646E-03
3.60792175E+00 1.18962445334260425E-01 4.75336665875505677E-03 5.10536353025572084E-02 8.42204398345255045E-04 3.39717639808576229E-03
3.62524988E+00 1.18885728775055974E-01 4.81862829699908606E-03 5.18596851496414823E-02 8.45660068458930396E-04 3.45280624886966803E-03
3.64261574E+00 1.18807748302902069E-01 4.88478341314813047E-03 5.26495576322525971E-02 8.49109864599816781E-04 3.50926454658191883E-03
3.66002020E+00 1.18728478609878396E-01 4.95183819869273595E-03 5.34231641587969916E-02 8.52554680841256145E-04 3.56655746056180542E-03
3.67746414E+00 1.18647893844180563E-01 5.01980384167592924E-03 5.41803940656685606E-02 8.55997952142351776E-04 3.62469621645375483E-03
3.69494835E+00 1.18565967600132341E-01 5.08869286312672343E-03 5.49211534309122021E-02 8.59442319065620037E-04 3.68369349970679074E-03
3.71247203E+00 1.18482680244707941E-01 5.15851086129784798E-03 5.56452982785727718E-02 8.62886738788708045E-04 3.74355613778234834E-03
3.73003432E+00 1.18398011511279336E-01 5.22925948471711886E-03 5.63526931604679052E-02 8.66330738179099235E-04 3.80428725545609633E-03
3.74763612E+00 1.18311931664643780E-01 5.30092429641900592E-03 5.70432854163677519E-02 8.69773761651487006E-04 3.86587318196904197E-03
3.76527830E+00 1.18224410577773886E-01 5.37347230939070556E-03 5.77170295920735113E-02 8.73214982821417869E-04 3.92828179652500442E-03
3.78296173E+00 1.18135418778207379E-01 5.44686673638462675E-03 5.83738874045457365E-02 8.76654024358092298E-04 3.99147705219332540E-03
