#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction MeanStrainRate
3.25151496E+00 1.22126767832964750E-01 1.75825894189476548E-03 2.71719156328660769E-02 1.45406441265072167E-04 5.26025519957258408E-04 8.39082262803465984E-01
3.26787888E+00 1.22097733883501480E-01 1.77908769663124352E-03 2.82050941132557971E-02 1.46233612721109751E-04 5.36877416894997964E-04 8.41898550206499396E-01
3.28426579E+00 1.22068307718515581E-01 1.80034496573094980E-03 2.92242876191062886E-02 1.47065063462060980E-04 5.48035736743270117E-04 8.44726856233859791E-01
3.30067657E+00 1.22038479359973598E-01 1.82204834597411497E-03 3.02291112599886377E-02 1.47901317151717112E-04 5.59515112403357576E-04 8.47566978111776059E-01
3.31711078E+00 1.22008240897932496E-01 1.84421804922670985E-03 3.12190980018627467E-02 1.48743412107576263E-04 5.71333560909792178E-04 8.50418713107221169E-01
3.33356690E+00 1.21977585952990797E-01 1.86686023474593853E-03 3.21937239397829950E-02 1.49590997959608271E-04 5.83495702701612891E-04 8.53281624433923747E-01
3.35004586E+00 1.21946503443181614E-01 1.88998602789104404E-03 3.31526309575980796E-02 1.50443747319959221E-04 5.96009526397829397E-04 8.56155086888835459E-01
3.36654857E+00 1.21914982063020219E-01 1.91361573630108544E-03 3.40954647576851080E-02 1.51301480361794972E-04 6.08892114376336944E-04 8.59038904268039083E-01
3.38307596E+00 1.21883010091221614E-01 1.93776877044340317E-03 3.50218716460335353E-02 1.52163999568016980E-04 6.22159588416470771E-04 8.61932889233876010E-01
3.39962894E+00 1.21850575334442476E-01 1.96245529629288096E-03 3.59314990358336056E-02 1.53030833578575350E-04 6.35818769423561448E-04 8.64836864779269798E-01
3.41620841E+00 1.21817665270304146E-01 1.98768411502637599E-03 3.68239952993332093E-02 1.53901657314891444E-04 6.49875028087411365E-04 8.67750667269366338E-01
3.43281530E+00 1.21784267118773923E-01 2.01346907133586597E-03 3.76990096016580067E-02 1.54777902996693626E-04 6.64338676140916254E-04 8.70674152124080836E-01
3.44945049E+00 1.21750367763743567E-01 2.03982243300343709E-03 3.85561867426024024E-02 1.55658691089480408E-04 6.79218351845527635E-04 8.73607198209201852E-01
3.46611366E+00 1.21715956324910363E-01 2.06675543133629782E-03 3.93951246149552362E-02 1.56543528033800992E-04 6.94522433780851668E-04 8.76549710077355715E-01
3.48280313E+00 1.21681024486962566E-01 2.09427819537510041E-03 4.02153605963295260E-02 1.57432254357556766E-04 7.10259092540040278E-04 8.79501401814940742E-01
3.49951985E+00 1.21645558253383593E-01 2.12241764538056857E-03 4.10165704330480024E-02 1.58325702694769247E-04 7.26451425211954542E-04 8.82461783788279108E-01
3.51626472E+00 1.21609542846553106E-01 2.15117972500826352E-03 4.17984234400922486E-02 1.59223032663794145E-04 7.43101519825183359E-04 8.85430862709135735E-01
3.53303868E+00 1.21572963172402640E-01 2.18056253646926575E-03 4.25606001322319516E-02 1.60123127216410391E-04 7.60203547322066127E-04 8.88408682256213611E-01
3.54984265E+00 1.21535804218568425E-01 2.21058427020828525E-03 4.33027849488946126E-02 1.61026140899068305E-04 7.77771647158062834E-04 8.91395329218402588E-01
3.56667753E+00 1.21498050672389210E-01 2.24127081645677292E-03 4.40246573886143994E-02 1.61932203006977379E-04 7.95827586092169950E-04 8.94390938065052432E-01
3.58354422E+00 1.21459686634226127E-01 2.27265424362493688E-03 4.47259007487330398E-02 1.62841796533203187E-04 8.14399284183260413E-04 8.97395689023149146E-01
3.60044362E+00 1.21420695388284081E-01 2.30476292613004171E-03 4.54061982049963828E-02 1.63755420222871847E-04 8.33510988546875414E-04 9.00409805963517607E-01
3.61737525E+00 1.21381062617475277E-01 2.33760984554094069E-03 4.60651772055840070E-02 1.64673107998833835E-04 8.53172659611190344E-04 9.03433554735873501E-01
3.63433756E+00 1.21340776143453719E-01 2.37120009681702744E-03 4.67024309424458259E-02 1.65594651638045011E-04 8.73387263307450054E-04 9.06466999475565638E-01
3.65133148E+00 1.21299817705526419E-01 2.40555481641714078E-03 4.73176576803671298E-02 1.66520258876760548E-04 8.94171876076609398E-04 9.09510062761859417E-01
3.66835792E+00 1.21258168519541354E-01 2.44072883914617927E-03 4.79105553423279443E-02 1.67450832771009057E-04 9.15577290225583033E-04 9.12563167551977861E-01
3.68541779E+00 1.21215808583955018E-01 2.47677736538565001E-03 4.84808269861511862E-02 1.68387104446459035E-04 9.37654889847702256E-04 9.15626792766751851E-01
3.70251201E+00 1.21172716390039056E-01 2.51367811723371285E-03 4.90281791962813573E-02 1.69328181473169448E-04 9.60378924499551687E-04 9.18701460786520152E-01
3.71964145E+00 1.21128870264280486E-01 2.55140675310159062E-03 4.95523114744667731E-02 1.70273523213092807E-04 9.83721557450505579E-04 9.21787730835062269E-01
3.73680702E+00 1.21084248795672131E-01 2.58995776977910888E-03 5.00529198212046125E-02 1.71223055740355796E-04 1.00767361888773029E-03 9.24886226971495695E-01
3.75395287E+00 1.21038981694521014E-01 2.62919928120668731E-03 5.05280870608287927E-02 1.72173401318486628E-04 1.03214857992931040E-03 9.27997648606999515E-01
3.77107035E+00 1.20993080517298998E-01 2.66910068999877447E-03 5.09775608068987404E-02 1.73123819432447206E-04 1.05712219238811929E-03 9.31112456322649051E-01
3.78816234E+00 1.20946526772468768E-01 2.70965757539202946E-03 5.14014070720384755E-02 1.74074246368937947E-04 1.08258655270611348E-03 9.34229676466813874E-01
3.80523164E+00 1.20899301852817748E-01 2.75086958352966727E-03 5.17996550811136713E-02 1.75024755754303075E-04 1.10853779759613599E-03 9.37350474928008492E-01
3.82228103E+00 1.20851386947280717E-01 2.79274496676326905E-03 5.21723223185731610E-02 1.75975663831674914E-04 1.13498064398173020E-03 9.40476057840701873E-01
3.83930285E+00 1.20802792789578811E-01 2.83527332303853009E-03 5.25191991742160816E-02 1.76926981680460113E-04 1.16191073735330466E-03 9.43607672621814886E-01
3.85628616E+00 1.20753540963256759E-01 2.87842986839255193E-03 5.28400782853255604E-02 1.77878607539219637E-04 1.18931288387192063E-03 9.46744687459307843E-01
3.87323405E+00 1.20703613258617781E-01 2.92220940036194308E-03 5.31350875899106664E-02 1.78830961677690193E-04 1.21717884346765463E-03 9.49885873483431675E-01
3.89014955E+00 1.20652991324833606E-01 2.96660388310874927E-03 5.34043251263302265E-02 1.79784254188577818E-04 1.24549754424119826E-03 9.53032604231076275E-01
3.90703561E+00 1.20601656838221591E-01 3.01166081806215034E-03 5.36478731597058514E-02 1.80739416867214839E-04 1.27431341369976131E-03 9.56186269925322407E-01
3.92389519E+00 1.20549590529027209E-01 3.05753582711270266E-03 5.38658120589406014E-02 1.81698990692089421E-04 1.30377928924392127E-03 9.59348278987646186E-01
3.94073121E+00 1.20496769754075264E-01 3.10421026517301380E-03 5.40582313278947235E-02 1.82662816032496452E-04 1.33387487433654661E-03 9.62520032653004787E-01
3.95754661E+00 1.20443171016773348E-01 3.15160195896555233E-03 5.42251930910686020E-02 1.83629992086935999E-04 1.36451669518427134E-03 9.65702862869259104E-01
3.97434429E+00 1.20388771807416931E-01 3.19973085292238552E-03 5.43667451659946635E-02 1.84601374177453782E-04 1.39572303195330824E-03 9.68898083981534652E-01
3.99112719E+00 1.20333549135741652E-01 3.24859976046561454E-03 5.44829422434286309E-02 1.85577673732890470E-04 1.42749501691536774E-03 9.72107037911420391E-01
4.00789823E+00 1.20277479374485449E-01 3.29813540002097706E-03 5.45738267847740918E-02 1.86558451139882638E-04 1.45975775035273817E-03 9.75331064337479958E-01
4.02466033E+00 1.20220539627539091E-01 3.34824304243485802E-03 5.46394136268060007E-02 1.87542694677123755E-04 1.49241464054041114E-03 9.78571488676519774E-01
4.04139516E+00 1.20162782571949595E-01 3.39877413482621640E-03 5.46795947966486895E-02 1.88528083741576805E-04 1.52533731675091638E-03 9.81829635404248835E-01
4.05810125E+00 1.20104207418988765E-01 3.44964513496421373E-03 5.46888511827749932E-02 1.89513466580363551E-04 1.55844490158128096E-03 9.85102668300988582E-01
4.07478154E+00 1.20044799805722247E-01 3.50080895085336501E-03 5.46941142608672465E-02 1.90498582081251354E-04 1.59168811655875349E-03 9.88390972277630397E-01
4.09143900E+00 1.19984546035444312E-01 3.55226364048590081E-03 5.46472927768196434E-02 1.91484852593546475E-04 1.62506267199743343E-03 9.91695756698818376E-01
4.10807664E+00 1.19923432285263060E-01 3.60408880079830752E-03 5.45904527656274410E-02 1.92475255924978749E-04 1.65864597228140538E-03 9.95018193428779063E-01
4.12469752E+00 1.19861443126014280E-01 3.65649128298675121E-03 5.45059989188544300E-02 1.93473327878609241E-04 1.69264339019371260E-03 9.98359390212287034E-01
4.14130473E+00 1.19798558414711723E-01 3.70954619651296929E-03 5.43973288050507847E-02 1.94478551479607223E-04 1.72713031406371157E-03 1.00172034889340722E+00
4.15790141E+00 1.19734754644729949E-01 3.76307051128241775E-03 5.42643344124797214E-02 1.95491352407844120E-04 1.76192545244838357E-03 1.00510189011820894E+00
4.17449073E+00 1.19670009706725491E-01 3.81688226005168565E-03 5.41072365189009391E-02 1.96509646322702266E-04 1.79684829687717386E-03 1.00850466788778492E+00
4.19107589E+00 1.19604304530416747E-01 3.87099597546208211E-03 5.39262172042380694E-02 1.97539330680899079E-04 1.83191372942289221E-03 1.01192927803563326E+00
4.20766013E+00 1.19537620968062114E-01 3.92540418617821300E-03 5.37215056808514682E-02 1.98574910639202039E-04 1.86711388067235134E-03 1.01537631174344067E+00
4.22424671E+00 1.19469939871234304E-01 3.98033519876367023E-03 5.34933025598038209E-02 1.99620535520809327E-04 1.90267688371442050E-03 1.01884632586547941E+00
4.24082189E+00 1.19401309135429998E-01 4.03587081848129359E-03 5.32421135011207775E-02 2.00678997127103412E-04 1.93870589820053845E-03 1.02233977515327412E+00
4.25728654E+00 1.19332140814352880E-01 4.09162446245817189E-03 5.29699124744364008E-02 2.01741933369505374E-04 1.97493879232265961E-03 1.02585331116355016E+00
4.27364763E+00 1.19262415320307694E-01 4.14750052243703302E-03 5.26775854576521166E-02 2.02806571488299510E-04 2.01128037755045948E-03 1.02936509035886870E+00
4.28991301E+00 1.19192109218355907E-01 4.20344049261065118E-03 5.23658675728990650E-02 2.03874030460041058E-04 2.04767080972916363E-03 1.03287550445357423E+00
4.30609030E+00 1.19121200014395329E-01 4.25954034467262987E-03 5.20354750897281532E-02 2.04944051239844190E-04 2.08420439447178822E-03 1.03638509454568517E+00
4.32212180E+00 1.19049956960368325E-01 4.31583689622684532E-03 5.16885246303396134E-02 2.06016140271268505E-04 2.12099637864586986E-03 1.03989431821358425E+00
4.33801389E+00 1.18978358690228353E-01 4.37216991949439335E-03 5.13256479590039547E-02 2.07091370189836752E-04 2.15789136351232430E-03 1.04338926420387912E+00
4.35377388E+00 1.18906394866217707E-01 4.42811183706918587E-03 5.09487606333380028E-02 2.08161142667791726E-04 2.19446270843488660E-03 1.04686933670670634E+00
4.36940996E+00 1.18834050759396612E-01 4.48344185820873705E-03 5.05584214686757433E-02 2.09224105733873711E-04 2.23048815975949652E-03 1.05033460786293165E+00
4.38493126E+00 1.18761308705723323E-01 4.53805090635281579E-03 5.01555659419578997E-02 2.10281715767917960E-04 2.26585472241268250E-03 1.05378530598327380E+00
4.40034788E+00 1.18688146547184972E-01 4.59188237207402289E-03 4.97411240606876193E-02 2.11332836247255662E-04 2.30049987962868858E-03 1.05722190573384744E+00
4.41567087E+00 1.18614536415792282E-01 4.64504248551945303E-03 4.93160284184644068E-02 2.12382562100829397E-04 2.33452234216730741E-03 1.06064514268399335E+00
4.43091224E+00 1.18540442321178510E-01 4.69776169063151113E-03 4.88812147946415115E-02 2.13438526188911303E-04 2.36814414374864318E-03 1.06405601519309334E+00
4.44608494E+00 1.18465817751199062E-01 4.75014227823464426E-03 4.84376205990062828E-02 2.14500086513985086E-04 2.40145900984909278E-03 1.06745575076264565E+00
4.46120280E+00 1.18390606478753838E-01 4.80208353406203457E-03 4.79861596117669917E-02 2.15562308182604199E-04 2.43435747498778549E-03 1.07084576628888573E+00
4.47628053E+00 1.18314746085006681E-01 4.85353495813494254E-03 4.75277072559643007E-02 2.16622360306546453E-04 2.46677887237099292E-03 1.07422767919102813E+00
4.49127431E+00 1.18238473991615772E-01 4.90441602353012141E-03 4.70649427279477561E-02 2.17679201320641961E-04 2.49870570432397408E-03 1.07760339368837643E+00
4.50618670E+00 1.18161796852224124E-01 4.95487797642391817E-03 4.65993109550418075E-02 2.18737287901818071E-04 2.53029373182676832E-03 1.08096185122725763E+00
4.52102453E+00 1.18084696390499025E-01 5.00504916897505543E-03 4.61321310962113859E-02 2.19797859282551861E-04 2.56167058672578845E-03 1.08430244845086343E+00
4.53579398E+00 1.18007155280176135E-01 5.05489025738899925E-03 4.56648055264244138E-02 2.20859174592931618E-04 2.59279714356112131E-03 1.08762559830747474E+00
4.55049384E+00 1.17929194897555906E-01 5.10439058038223738E-03 4.51989451356842667E-02 2.21922536279914730E-04 2.62367221726346076E-03 1.09093163334570731E+00
4.56509199E+00 1.17851004730252354E-01 5.15343451989573771E-03 4.47371773665040801E-02 2.22984656397593226E-04 2.65422856516696944E-03 1.09421931351216983E+00
4.57959808E+00 1.17772553135481517E-01 5.20208384019460891E-03 4.42808382488506028E-02 2.24045457460826598E-04 2.68452349856128630E-03 1.09748059562047784E+00
4.59402082E+00 1.17693810481845546E-01 5.25032036793092894E-03 4.38312762359015784E-02 2.25105357283132489E-04 2.71453586083520576E-03 1.10071684395739355E+00
4.60836809E+00 1.17614749965066254E-01 5.29808946567575118E-03 4.33898526151619904E-02 2.26164561963168652E-04 2.74420902725603343E-03 1.10392926419348436E+00
4.62264706E+00 1.17535347827094683E-01 5.34537918797472512E-03 4.29579382979239158E-02 2.27223859564216221E-04 2.77352979441961283E-03 1.10711896274731947E+00
4.63686433E+00 1.17455582524187946E-01 5.39216670397524994E-03 4.25369221856585072E-02 2.28283059494921301E-04 2.80247480101529327E-03 1.11028699054859059E+00
4.65102595E+00 1.17375434243356308E-01 5.43856831374762290E-03 4.21281839269974298E-02 2.29347405910363967E-04 2.83116035555087617E-03 1.11343436184320788E+00
4.66513756E+00 1.17294883233724528E-01 5.48452257508481433E-03 4.17331084652400250E-02 2.30412662886986665E-04 2.85952550292632637E-03 1.11656207612078617E+00
4.67920443E+00 1.17213910661084803E-01 5.52987585626076462E-03 4.13531478160902022E-02 2.31475490062820025E-04 2.88741734861902057E-03 1.11967112201974794E+00
4.69323154E+00 1.17132499284033131E-01 5.57467204889278232E-03 4.09897063203911657E-02 2.32537360061001468E-04 2.91488053619257071E-03 1.12276250184965631E+00
4.70722364E+00 1.17050631776099451E-01 5.61893838566880632E-03 4.06441310038837406E-02 2.33601954608124863E-04 2.94194315846857532E-03 1.12583725132413393E+00
4.72118526E+00 1.16968290063609051E-01 5.66265764956206969E-03 4.03177183489233301E-02 2.34666543595382675E-04 2.96858895661169468E-03 1.12889643471499124E+00
4.73512080E+00 1.16885456150595493E-01 5.70584809166054408E-03 4.00117204502701551E-02 2.35729397053295928E-04 2.99483712449471117E-03 1.13194114430536508E+00
4.74903450E+00 1.16802112534087177E-01 5.74853967286586675E-03 3.97273369762438933E-02 2.36790544334733878E-04 3.02071850356280943E-03 1.13497251640356889E+00
4.76293051E+00 1.16718242258556135E-01 5.79074309541992814E-03 3.94657022528678569E-02 2.37850994609848591E-04 3.04624457258954743E-03 1.13799173695047995E+00
4.77681286E+00 1.16633828842197959E-01 5.83244499791129613E-03 3.92278762928312194E-02 2.38911761807026116E-04 3.07140253950690528E-03 1.14100003507636583E+00
4.79068551E+00 1.16548856193194161E-01 5.87362622594635956E-03 3.90148411625384633E-02 2.39973919202374794E-04 3.09617353634102565E-03 1.14399866818979801E+00
4.80455233E+00 1.16463308452391237E-01 5.91426434659758637E-03 3.88274992591944521E-02 2.41037455776126980E-04 3.12053518089647685E-03 1.14698890146408594E+00
4.81841710E+00 1.16377169866287933E-01 5.95434192786696050E-03 3.86666718593837097E-02 2.42101175644293860E-04 3.14446998091425867E-03 1.14997198144211565E+00
4.83228355E+00 1.16290424644559992E-01 5.99385385708428847E-03 3.85330958657421410E-02 2.43164452856160318E-04 3.16797277025459385E-03 1.15294910624747060E+00
4.84615531E+00 1.16203056737239227E-01 6.03280814400605422E-03 3.84274233331468595E-02 2.44228381773389032E-04 3.19105160925620525E-03 1.15592139693932183E+00
4.86003597E+00 1.16115049542956900E-01 6.07120952603611413E-03 3.83502323550106855E-02 2.45294112798742474E-04 3.21371146463011580E-03 1.15888986946147887E+00
4.87392907E+00 1.16026385808485427E-01 6.10904654180942537E-03 3.83020726294490271E-02 2.46361488480199224E-04 3.23594131556068651E-03 1.16185541074200027E+00
4.88783808E+00 1.15937047755676925E-01 6.14631256018033714E-03 3.82955845922948526E-02 2.47431487021034554E-04 3.25773517926695360E-03 1.16481876821803931E+00
4.90176646E+00 1.15847016987494875E-01 6.18300049905768159E-03 3.82888606166836010E-02 2.48506021486226002E-04 3.27908683677827825E-03 1.16778055522807089E+00
4.91571767E+00 1.15756274374594334E-01 6.21909737353668491E-03 3.83014214128549538E-02 2.49585934358421610E-04 3.29998439290174689E-03 1.17074126139616630E+00
4.92969517E+00 1.15664800049435912E-01 6.25458765179786637E-03 3.84234797695431549E-02 2.50669979739226293E-04 3.32041363069783633E-03 1.17370125459580366E+00
4.94370244E+00 1.15572573469638160E-01 6.28946483653039859E-03 3.84957171531144227E-02 2.51756694334857032E-04 3.34036957279234843E-03 1.17666075828586503E+00
4.95774305E+00 1.15479573406666966E-01 6.32373671126717184E-03 3.86298803395529466E-02 2.52845440821388584E-04 3.35986170058533802E-03 1.17961979082267465E+00
4.97182063E+00 1.15385777969357478E-01 6.35742054801652010E-03 3.87866281818628825E-02 2.53935714883189701E-04 3.37890910447453041E-03 1.18257807180477159E+00
4.98593892E+00 1.15291164852044756E-01 6.39053941999747060E-03 3.89739635782809096E-02 2.55027010081213109E-04 3.39753668928804075E-03 1.18553498850248951E+00
