#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction MeanStrainRate
2.79462636E+00 1.22927479929321945E-01 1.32249896929999473E-03 -6.94211937050213859E-03 1.24619916813576142E-04 3.19783232360868960E-04 7.69750995556528594E-01
2.80253565E+00 1.22917330533643052E-01 1.32901001058773061E-03 -6.32513810180838215E-03 1.24961133606789218E-04 3.22506479715976109E-04 7.70991967853096316E-01
2.81044657E+00 1.22907130077589841E-01 1.33557083009473243E-03 -5.70822176508234413E-03 1.25303461290481049E-04 3.25260690234411036E-04 7.72236571846030118E-01
2.81835909E+00 1.22896878226378806E-01 1.34218186101147459E-03 -5.09145039821243869E-03 1.25646868942076099E-04 3.28046231915241266E-04 7.73484780945413175E-01
2.82627328E+00 1.22886574472279284E-01 1.34884369053599792E-03 -4.47489335833662575E-03 1.25991340530130373E-04 3.30863560928271910E-04 7.74736587987358338E-01
2.83418925E+00 1.22876218301589499E-01 1.35555697433854903E-03 -3.85861962007116605E-03 1.26336885547160535E-04 3.33713198756854530E-04 7.75992006369709442E-01
2.84210707E+00 1.22865809193269226E-01 1.36232247959700318E-03 -3.24269772889303675E-03 1.26683579954490783E-04 3.36595775240688293E-04 7.77251049367463698E-01
2.85002685E+00 1.22855346616559183E-01 1.36914114203197574E-03 -2.62719588875293727E-03 1.27031559800444549E-04 3.39512085669000470E-04 7.78513730060332199E-01
2.85794868E+00 1.22844830027181731E-01 1.37601406091220914E-03 -2.01218201210196261E-03 1.27381070273371600E-04 3.42463085914600240E-04 7.79780061242302702E-01
2.86587265E+00 1.22834258863073198E-01 1.38294210021226867E-03 -1.39772372279352579E-03 1.27732207357292364E-04 3.45449493736412763E-04 7.81050055304081781E-01
2.87379885E+00 1.22823632547218162E-01 1.38992594263807304E-03 -7.83887758369417324E-04 1.28084951688430606E-04 3.48471842606673065E-04 7.82323724106008256E-01
2.88172739E+00 1.22812950492354508E-01 1.39696592046131482E-03 -1.70740347268059776E-04 1.28439103756464244E-04 3.51530312269962564E-04 7.83601078976292276E-01
2.88965819E+00 1.22802212318954773E-01 1.40406246118789362E-03 4.41641111449198444E-04 1.28794561371339361E-04 3.54625252091928618E-04 7.84882130742699746E-01
2.89759111E+00 1.22791417791198468E-01 1.41121601011973434E-03 1.05317194007715858E-03 1.29151269129088627E-04 3.57757080038604268E-04 7.86166864758936712E-01
2.90552623E+00 1.22780566321502957E-01 1.41842725167340617E-03 1.66378757852280509E-03 1.29509197542890746E-04 3.60926320084293834E-04 7.87455248669605590E-01
2.91346366E+00 1.22769657316227146E-01 1.42569690063962013E-03 2.27342378048812563E-03 1.29868316254360858E-04 3.64133522773670048E-04 7.88747291263347972E-01
2.92140348E+00 1.22758690174490787E-01 1.43302577537541783E-03 2.88201669614914467E-03 1.30228677242577638E-04 3.67379338361635078E-04 7.90043000750660473E-01
2.92934581E+00 1.22747664286096153E-01 1.44041484104016752E-03 3.48950268014714847E-03 1.30590471767810996E-04 3.70664560049801769E-04 7.91342384702926505E-01
2.93729074E+00 1.22736579028614734E-01 1.44786505202041836E-03 4.09581807084934569E-03 1.30953734619952222E-04 3.73989966451501970E-04 7.92645449974600957E-01
2.94523837E+00 1.22725433766095876E-01 1.45537740388957423E-03 4.70090036789529240E-03 1.31318525794745341E-04 3.77356373570781646E-04 7.93952202614019775E-01
2.95318880E+00 1.22714227847984816E-01 1.46295295749781411E-03 5.30468739950623342E-03 1.31684924964103867E-04 3.80764658876911379E-04 7.95262647808432810E-01
2.96114213E+00 1.22702960607815950E-01 1.47059238430269660E-03 5.90711722814838639E-03 1.32052815731543445E-04 3.84215306646772733E-04 7.96576789836674681E-01
2.96909824E+00 1.22691631683465502E-01 1.47829590309293628E-03 6.50811231014998635E-03 1.32422017672550611E-04 3.87708461070040175E-04 7.97894632021678651E-01
2.97705703E+00 1.22680240704756971E-01 1.48606437620426635E-03 7.10759643777309717E-03 1.32792689571140842E-04 3.91244903063602098E-04 7.99216140187370194E-01
2.98501859E+00 1.22668786992167794E-01 1.49389874546122163E-03 7.70550873231342064E-03 1.33164872377167806E-04 3.94825377401053187E-04 8.00541280374621578E-01
2.99298303E+00 1.22657269855599146E-01 1.50179946651671377E-03 8.30178920621408960E-03 1.33538319860056892E-04 3.98450138346338192E-04 8.01870052772242325E-01
3.00095045E+00 1.22645688602331618E-01 1.50976749580588069E-03 8.89637953035249916E-03 1.33913009875573873E-04 4.02119936091176406E-04 8.03202456638509088E-01
3.00892095E+00 1.22634042531802906E-01 1.51780393572308612E-03 9.48922079616598170E-03 1.34288968708488898E-04 4.05835662167957950E-04 8.04538490394460792E-01
3.01689465E+00 1.22622330930755641E-01 1.52590989930408258E-03 1.00802543862745769E-02 1.34666265486386294E-04 4.09598214264437414E-04 8.05878151534654474E-01
3.02487164E+00 1.22610553070956071E-01 1.53408644117662457E-03 1.06694218918542780E-02 1.35044967922759429E-04 4.13408427078557615E-04 8.07221436549376059E-01
3.03285203E+00 1.22598708209536139E-01 1.54233452579096786E-03 1.12566652251423378E-02 1.35425100743599686E-04 4.17267040348246094E-04 8.08568340881705816E-01
3.04083593E+00 1.22586795591079170E-01 1.55065508775854171E-03 1.18419267859223576E-02 1.35806662298963563E-04 4.21174758964631773E-04 8.09918858925647633E-01
3.04882302E+00 1.22574815087762454E-01 1.55904876749867480E-03 1.24251181288530452E-02 1.36189638623031376E-04 4.25132225146990185E-04 8.11272984058768909E-01
3.05681337E+00 1.22562765963536921E-01 1.56751664592845994E-03 1.30061815714986248E-02 1.36573985485129721E-04 4.29140295371782210E-04 8.12630636350172741E-01
3.06480710E+00 1.22550647437376661E-01 1.57605944542951889E-03 1.35850614020477222E-02 1.36959574287293394E-04 4.33199450482215493E-04 8.13991803089831545E-01
3.07280432E+00 1.22538458721979590E-01 1.58467810042160740E-03 1.41617024963394105E-02 1.37346452874557675E-04 4.37310377852601637E-04 8.15356474332949777E-01
3.08080514E+00 1.22526199023516344E-01 1.59337377829870709E-03 1.47360494372298558E-02 1.37734542503610671E-04 4.41473992195373882E-04 8.16724639279818088E-01
3.08880965E+00 1.22513867537411877E-01 1.60214856971351450E-03 1.53080477393167727E-02 1.38124034769473048E-04 4.45692126151540468E-04 8.18096286287596786E-01
3.09681797E+00 1.22501463433154059E-01 1.61100399493316403E-03 1.58776419430534110E-02 1.38514999702469985E-04 4.49966037803716044E-04 8.19471402824565098E-01
3.10483021E+00 1.22488985857867438E-01 1.61994031735128788E-03 1.64447779942821087E-02 1.38907235435865075E-04 4.54295723875236947E-04 8.20849975289859590E-01
3.11284648E+00 1.22476433956312220E-01 1.62895880177583801E-03 1.70094030349656339E-02 1.39300792978856025E-04 4.58682176075866205E-04 8.22231989056346535E-01
3.12086660E+00 1.22463807306822714E-01 1.63806049343217662E-03 1.75714424197690282E-02 1.39695686029838795E-04 4.63126324612594411E-04 8.23617428757690950E-01
3.12889051E+00 1.22451105315626557E-01 1.64724658407076939E-03 1.81308313337093935E-02 1.40091888125173187E-04 4.67629182056546818E-04 8.25006229399719571E-01
3.13691832E+00 1.22438327097339386E-01 1.65651851052233800E-03 1.86875175683467315E-02 1.40489389316824400E-04 4.72191898503661561E-04 8.26398343172345506E-01
3.14495013E+00 1.22425471750029435E-01 1.66587763645580393E-03 1.92414491380512830E-02 1.40888184570482877E-04 4.76815545517584780E-04 8.27793752117054971E-01
3.15298606E+00 1.22412538355256548E-01 1.67532520637441546E-03 1.97925743653230082E-02 1.41288297884362732E-04 4.81501069855491139E-04 8.29192437564704621E-01
3.16102622E+00 1.22399525980619081E-01 1.68486254487389651E-03 2.03408416605133022E-02 1.41689802649936768E-04 4.86249492261584156E-04 8.30594380182605119E-01
3.16907071E+00 1.22386433680341550E-01 1.69449075808339737E-03 2.08861993813918151E-02 1.42092546645881387E-04 4.91061608701245976E-04 8.31999560039754726E-01
3.17711966E+00 1.22373260498196343E-01 1.70421122185146381E-03 2.14285974065034843E-02 1.42496494276576766E-04 4.95938478288650785E-04 8.33407956656330162E-01
3.18517317E+00 1.22360005465481758E-01 1.71402561523114737E-03 2.19679854013236781E-02 1.42901663442597049E-04 5.00881456870312311E-04 8.34819549086597612E-01
3.19323115E+00 1.22346667934973480E-01 1.72393562730539145E-03 2.25042992301035423E-02 1.43308106666965331E-04 5.05892028771237536E-04 8.36234315952560925E-01
3.20129344E+00 1.22333247341606555E-01 1.73394326172410284E-03 2.30374713019942182E-02 1.43715952097880830E-04 5.10972025495078433E-04 8.37652199476565440E-01
3.20936016E+00 1.22319742658406699E-01 1.74405035854701415E-03 2.35674518378203475E-02 1.44125270661257885E-04 5.16122950954760835E-04 8.39073130976691450E-01
3.21743143E+00 1.22306152832932447E-01 1.75425736624451730E-03 2.40941918504093307E-02 1.44535903072841331E-04 5.21344912372785369E-04 8.40497087665115439E-01
3.22550735E+00 1.22292476806704367E-01 1.76456504279061074E-03 2.46176436808668644E-02 1.44947715475056188E-04 5.26638319027967735E-04 8.41924046417630745E-01
3.23358803E+00 1.22278713517226550E-01 1.77497458960785724E-03 2.51377586845132374E-02 1.45360627011650016E-04 5.32004015728131021E-04 8.43353984062347739E-01
3.24167360E+00 1.22264861893098445E-01 1.78548758513285026E-03 2.56544891471348173E-02 1.45774609591727998E-04 5.37443216898552149E-04 8.44786877470774966E-01
3.24976415E+00 1.22250920848598232E-01 1.79610598817108781E-03 2.61677872982678111E-02 1.46189692260752078E-04 5.42957510765813270E-04 8.46222703556022360E-01
3.25785981E+00 1.22236889277760483E-01 1.80683206490023424E-03 2.66776051961884475E-02 1.46606040412590536E-04 5.48548787271252469E-04 8.47661439255142590E-01
3.26596051E+00 1.22222766355816442E-01 1.81766815360103265E-03 2.71838833602676827E-02 1.47023767187614982E-04 5.54219115626393877E-04 8.49103061512347268E-01
3.27406607E+00 1.22208551445925087E-01 1.82861690638991704E-03 2.76865555272127646E-02 1.47442955148897951E-04 5.59970954763502004E-04 8.50547515939223953E-01
3.28217659E+00 1.22194243352422724E-01 1.83967723367208370E-03 2.81855749942305778E-02 1.47863219280239912E-04 5.65802829498388395E-04 8.51994726321679385E-01
3.29029220E+00 1.22179840888464869E-01 1.85085014939145474E-03 2.86808984946483186E-02 1.48284484518012400E-04 5.71715357747934992E-04 8.53444669700982428E-01
3.29841301E+00 1.22165342864480234E-01 1.86213719729476867E-03 2.91724791309929676E-02 1.48706774150890686E-04 5.77709677434143864E-04 8.54897323794692743E-01
3.30653912E+00 1.22150748077922741E-01 1.87354029467052120E-03 2.96602714289065511E-02 1.49130198023542717E-04 5.83787291219271354E-04 8.56352666987046152E-01
3.31467067E+00 1.22136055306125216E-01 1.88506151429843690E-03 3.01442292050567093E-02 1.49554783599812680E-04 5.89949849403787635E-04 8.57810678294808171E-01
3.32280775E+00 1.22121263302611735E-01 1.89670296242156248E-03 3.06243068953492917E-02 1.49980511770512819E-04 5.96199028769371707E-04 8.59271337350485886E-01
3.33095048E+00 1.22106370796001520E-01 1.90846653835420425E-03 3.11004594292977991E-02 1.50407360240204256E-04 6.02536292722947206E-04 8.60734624418499794E-01
3.33909879E+00 1.22091376826719084E-01 1.92035366779633285E-03 3.15726312662262740E-02 1.50835295095921455E-04 6.08962746200340452E-04 8.62200520448179963E-01
3.34725250E+00 1.22076280636777987E-01 1.93236588261255977E-03 3.20407608429059826E-02 1.51264312136791315E-04 6.15479673152636436E-04 8.63668974494788522E-01
3.35541173E+00 1.22061080905083857E-01 1.94450611847775704E-03 3.25048044321314400E-02 1.51694501620546087E-04 6.22089556459611936E-04 8.65139915733958320E-01
3.36357658E+00 1.22045776278268181E-01 1.95677747130554129E-03 3.29647179279333874E-02 1.52125934950385556E-04 6.28795034986470128E-04 8.66613327932170496E-01
3.37174718E+00 1.22030365365180346E-01 1.96918120998454144E-03 3.34204572307129910E-02 1.52558487756786389E-04 6.35596918254967063E-04 8.68089195708732886E-01
3.37992363E+00 1.22014846758177406E-01 1.98171919912637452E-03 3.38719793979507869E-02 1.52992134268502175E-04 6.42496605795023624E-04 8.69567504486634002E-01
3.38810606E+00 1.21999219031226958E-01 1.99439364820179921E-03 3.43192416856812343E-02 1.53426910826639362E-04 6.49495835351158730E-04 8.71048240790538220E-01
3.39629457E+00 1.21983480734314101E-01 2.00720699838292374E-03 3.47622004974924848E-02 1.53862851060506138E-04 6.56596569558469683E-04 8.72531392370709091E-01
3.40448928E+00 1.21967630389191173E-01 2.02016181741105890E-03 3.52008124958601218E-02 1.54299964018788998E-04 6.63800891435412880E-04 8.74016948280674555E-01
3.41269008E+00 1.21951666893824043E-01 2.03326007982410767E-03 3.56350234477207581E-02 1.54738216748773574E-04 6.71110433269426782E-04 8.75504898925103636E-01
3.42089684E+00 1.21935589250586798E-01 2.04650328374641208E-03 3.60647767950033546E-02 1.55177552799658366E-04 6.78526393662263745E-04 8.76995198189286285E-01
3.42910965E+00 1.21919395912810258E-01 2.05989352413757723E-03 3.64900312377167274E-02 1.55617983365813757E-04 6.86050370929553030E-04 8.78487790002231983E-01
3.43732863E+00 1.21903085311355255E-01 2.07343339450362808E-03 3.69107450258853234E-02 1.56059570008325457E-04 6.93684456220227904E-04 8.79982669538022177E-01
3.44555390E+00 1.21886655849138145E-01 2.08712579527411523E-03 3.73268762942148072E-02 1.56502296732872662E-04 7.01431043358001515E-04 8.81479833645841926E-01
3.45378557E+00 1.21870105896007025E-01 2.10097381112926435E-03 3.77383836387248858E-02 1.56946163397949723E-04 7.09292708177794873E-04 8.82979280837045133E-01
3.46202375E+00 1.21853433785053339E-01 2.11498033527512215E-03 3.81452255557025305E-02 1.57391157980792264E-04 7.17271834374580072E-04 8.84481011270331408E-01
3.47026856E+00 1.21836637812504131E-01 2.12914795799081652E-03 3.85473605191163776E-02 1.57837253590372144E-04 7.25370502410811009E-04 8.85985026761691108E-01
3.47852011E+00 1.21819716239858461E-01 2.14347932324309006E-03 3.89447470203599794E-02 1.58284533497370349E-04 7.33590845867855145E-04 8.87491330853015903E-01
3.48677826E+00 1.21802667805253020E-01 2.15797667136802046E-03 3.93373309653260381E-02 1.58733161593889514E-04 7.41934779658912601E-04 8.88999928913185022E-01
3.49504290E+00 1.21785491189896122E-01 2.17264028717636688E-03 3.97250593462186649E-02 1.59182902106657043E-04 7.50402256377427374E-04 8.90510782852711125E-01
3.50331414E+00 1.21768184574328517E-01 2.18746944021215453E-03 4.01078926714732581E-02 1.59633580719491735E-04 7.58992034642715563E-04 8.92023859170759770E-01
3.51159209E+00 1.21750746141722030E-01 2.20246407498509529E-03 4.04857910149677563E-02 1.60085089254308503E-04 7.67703535396895551E-04 8.93539169724357429E-01
3.51987686E+00 1.21733174077317957E-01 2.21762496893457371E-03 4.08587140808657212E-02 1.60537368666987900E-04 7.76536998247561307E-04 8.95056729183872357E-01
3.52816857E+00 1.21715466560120181E-01 2.23295333073488369E-03 4.12266211415496311E-02 1.60990424720026796E-04 7.85493081774557241E-04 8.96576555205713555E-01
3.53646733E+00 1.21697621756463009E-01 2.24845058750314849E-03 4.15894712334720709E-02 1.61444365279091162E-04 7.94572652804533420E-04 8.98098668418246260E-01
3.54477326E+00 1.21679637816645134E-01 2.26411785011922453E-03 4.19472230316917799E-02 1.61899073980379971E-04 8.03776252878850750E-04 8.99623092391648838E-01
3.55308646E+00 1.21661512877214370E-01 2.27995643195237066E-03 4.22998367807553705E-02 1.62354455909630467E-04 8.13104617392658197E-04 9.01149853626999731E-01
3.56140676E+00 1.21643245701017352E-01 2.29596751053022692E-03 4.26472600101502272E-02 1.62810455782255628E-04 8.22558568684932621E-04 9.02678981646742096E-01
3.56973407E+00 1.21624834822177647E-01 2.31215308106834643E-03 4.29894451801867625E-02 1.63267056796041239E-04 8.32139665339459928E-04 9.04210455382994938E-01
3.57806852E+00 1.21606278332941131E-01 2.32851652493760216E-03 4.33263529531187838E-02 1.63724299406506010E-04 8.41850700299879391E-04 9.05744275587102243E-01
3.58641021E+00 1.21587574288963524E-01 2.34506266301029529E-03 4.36579436828086129E-02 1.64182300725409196E-04 8.51695909931605619E-04 9.07280481235075320E-01
3.59475925E+00 1.21568720692243712E-01 2.36179758672004506E-03 4.39841775539173349E-02 1.64641198571116294E-04 8.61680813847180162E-04 9.08819114031255482E-01
3.60311577E+00 1.21549715473267886E-01 2.37872746825157182E-03 4.43050151451297100E-02 1.65101070754573496E-04 8.71811034733809367E-04 9.10360218062475135E-01
3.61147986E+00 1.21530556483039620E-01 2.39585723034072126E-03 4.46204176523100210E-02 1.65561930684873457E-04 8.82090972581120545E-04 9.11903839425115770E-01
3.61985164E+00 1.21511241500014341E-01 2.41318982273163807E-03 4.49303463092069616E-02 1.66023769196537986E-04 8.92523077078373949E-04 9.13450026130032233E-01
3.62823123E+00 1.21491768248454812E-01 2.43072542810683764E-03 4.52347617961954551E-02 1.66486526241698497E-04 9.03107044084656930E-04 9.14998828412715737E-01
3.63661839E+00 1.21472135211970284E-01 2.44846086045740537E-03 4.55336119460347938E-02 1.66950075332934924E-04 9.13839480138882269E-04 9.16550299287792969E-01
3.64501310E+00 1.21452340460574917E-01 2.46639212767956004E-03 4.58268518917421680E-02 1.67414292392611920E-04 9.24716018390899929E-04 9.18104433383712948E-01
3.65341546E+00 1.21432381752508839E-01 2.48451585252657849E-03 4.61144418059309738E-02 1.67879065877015306E-04 9.35732758506123245E-04 9.19661264436184234E-01
3.66182559E+00 1.21412242534402068E-01 2.50282994853068741E-03 4.63954792178509212E-02 1.68344445730956958E-04 9.46887199094659910E-04 9.21220858534317011E-01
3.67024359E+00 1.21391929907325863E-01 2.52133349783810728E-03 4.66718162366048586E-02 1.68810247538704491E-04 9.58177756039150174E-04 9.22783364038393672E-01
3.67866958E+00 1.21371444936170317E-01 2.54002746107884073E-03 4.69423838272361865E-02 1.69276412792882609E-04 9.69604756432381246E-04 9.24348807403874262E-01
3.68710367E+00 1.21350786516631587E-01 2.55891493000249886E-03 4.72071425619446858E-02 1.69742965114853773E-04 9.81170680462319263E-04 9.25917256541734290E-01
3.69554596E+00 1.21329952790333664E-01 2.57800121343432220E-03 4.74660538054624270E-02 1.70209995362249379E-04 9.92880244165697014E-04 9.27488792529729489E-01
3.70399657E+00 1.21308941594825692E-01 2.59729256194934791E-03 4.77190787430153140E-02 1.70677628356268214E-04 1.00473913523329542E-03 9.29063502721833245E-01
3.71245524E+00 1.21287751537420843E-01 2.61679188870722265E-03 4.79661670011076249E-02 1.71145923462485532E-04 1.01675007511793365E-03 9.30641478130316169E-01
3.72092144E+00 1.21266381792452027E-01 2.63649689311606971E-03 4.82072620190249768E-02 1.71614825015362288E-04 1.02891083724027826E-03 9.32222742824379891E-01
3.72938062E+00 1.21244867426398728E-01 2.65636985033163324E-03 4.84419110640829237E-02 1.72083442838299355E-04 1.04119643755497672E-03 9.33807276437088052E-01
3.73783318E+00 1.21223206154152816E-01 2.67640869358260402E-03 4.86701275570147127E-02 1.72551738472282736E-04 1.05360431195573000E-03 9.35392427184600472E-01
3.74627951E+00 1.21201395723945282E-01 2.69661463556194634E-03 4.88919151491702120E-02 1.73019744605337219E-04 1.06613515876940860E-03 9.36978345532010426E-01
3.75472001E+00 1.21179433890125213E-01 2.71699323362551695E-03 4.91072744844779710E-02 1.73487586856190950E-04 1.07879402007819334E-03 9.38565184815868592E-01
3.76315507E+00 1.21157318363817157E-01 2.73755428019697555E-03 4.93162055764171867E-02 1.73955472998419699E-04 1.09159020164338984E-03 9.40153100638023376E-01
3.77158504E+00 1.21135046756607467E-01 2.75831006278234436E-03 4.95187078812499917E-02 1.74423649389975001E-04 1.10453557014720703E-03 9.41742249622716243E-01
3.78000995E+00 1.21112617484934904E-01 2.77927234072516223E-03 4.97147716219758992E-02 1.74892332824146097E-04 1.11764189777645772E-03 9.43332787811161255E-01
3.78842740E+00 1.21090035281772770E-01 2.80044464552381585E-03 4.99043322404207623E-02 1.75361557250307330E-04 1.13091512023159239E-03 9.44924802055106094E-01
3.79683781E+00 1.21067297359376283E-01 2.82183387712945820E-03 5.00873976464656437E-02 1.75831455686669270E-04 1.14436207588912041E-03 9.46517921906330328E-01
3.80524156E+00 1.21044400822194975E-01 2.84344663142876118E-03 5.02639733868328609E-02 1.76302153943296323E-04 1.15798938569509468E-03 9.48112301941579250E-01
3.81363905E+00 1.21021342675260268E-01 2.86528690331333980E-03 5.04340638575168296E-02 1.76773730245027367E-04 1.17180114047222921E-03 9.49708094842343753E-01
3.82203066E+00 1.20998119846164445E-01 2.88734765660267042E-03 5.05976718771996153E-02 1.77246100502767719E-04 1.18579046248099202E-03 9.51305452232697357E-01
3.83041676E+00 1.20974729295583797E-01 2.90961658203822172E-03 5.07547983247842102E-02 1.77719108007393621E-04 1.19994518834158821E-03 9.52904524997054914E-01
3.83879771E+00 1.20951168101066764E-01 2.93208484664000003E-03 5.09054425124999960E-02 1.78192646170559067E-04 1.21425655800091862E-03 9.54505466470728314E-01
3.84717388E+00 1.20927433447665753E-01 2.95474644552364170E-03 5.10496026099211825E-02 1.78666647510911005E-04 1.22871857574885415E-03 9.56108434948128250E-01
3.85554561E+00 1.20903522595487006E-01 2.97759152052800777E-03 5.11872761341008800E-02 1.79140994915246050E-04 1.24332135324732628E-03 9.57713593115606332E-01
3.86391326E+00 1.20879432907302783E-01 3.00060855936544251E-03 5.13184599185824430E-02 1.79615557368861968E-04 1.25805327748610904E-03 9.59321106847868088E-01
3.87227716E+00 1.20855161876135445E-01 3.02379208304884729E-03 5.14431505237547826E-02 1.80090298058627711E-04 1.27290866410704659E-03 9.60931146527342572E-01
3.88063486E+00 1.20830715307592165E-01 3.04713870034112756E-03 5.15613024349753021E-02 1.80565169377944033E-04 1.28788665736564523E-03 9.62543888507774170E-01
3.88898671E+00 1.20806090853665074E-01 3.07066371616403558E-03 5.16729210240791589E-02 1.81040439356674185E-04 1.30300230391754992E-03 9.64158971575465595E-01
3.89733308E+00 1.20781285983056250E-01 3.09438425175964085E-03 5.17780104487830864E-02 1.81516401326095269E-04 1.31827257906809219E-03 9.65776580380525496E-01
3.90567435E+00 1.20756297940141838E-01 3.11830760554724154E-03 5.18765743118508177E-02 1.81993217729300413E-04 1.33370480749049570E-03 9.67396896502459192E-01
3.91401085E+00 1.20731123811404342E-01 3.14242894243756598E-03 5.19686155314852127E-02 1.82470890916703373E-04 1.34929429997285885E-03 9.69020094487582195E-01
3.92234295E+00 1.20705760656712860E-01 3.16673161164818728E-03 5.20541345688830120E-02 1.82949274486647292E-04 1.36502458494446575E-03 9.70646344140690842E-01
3.93067099E+00 1.20680205661842621E-01 3.19119729837229107E-03 5.21331297672766036E-02 1.83428205900319682E-04 1.38087745909389200E-03 9.72275814032758534E-01
3.93899531E+00 1.20654456200030361E-01 3.21581679593951593E-03 5.22055987433485275E-02 1.83907635411068975E-04 1.39684371577739204E-03 9.73908675434670856E-01
3.94731625E+00 1.20628509758823735E-01 3.24058538982236605E-03 5.22715383903032335E-02 1.84387563935328280E-04 1.41291858390302791E-03 9.75545103790080304E-01
3.95563414E+00 1.20602363868577506E-01 3.26548918687941982E-03 5.23309452408065173E-02 1.84867880489945376E-04 1.42908810449048746E-03 9.77185276008890824E-01
3.96394795E+00 1.20576020479604529E-01 3.29050406887945127E-03 5.23838068967421647E-02 1.85348325008449517E-04 1.44532944577268371E-03 9.78829368154097934E-01
3.97225680E+00 1.20549481374320908E-01 3.31560787435549722E-03 5.24301159059938696E-02 1.85828671656295519E-04 1.46162143908797168E-03 9.80477289355235149E-01
3.98056107E+00 1.20522744644766366E-01 3.34078896198060013E-03 5.24698723697243075E-02 1.86308859181975341E-04 1.47795196756098394E-03 9.82128981559248437E-01
3.98886111E+00 1.20495808535447224E-01 3.36604909213778381E-03 5.25030751818643671E-02 1.86788993722409089E-04 1.49432219886254858E-03 9.83784637100653225E-01
3.99715727E+00 1.20468671307563543E-01 3.39141045665387018E-03 5.25297226596084590E-02 1.87269416277945381E-04 1.51075372361998738E-03 9.85444450688180096E-01
4.00544992E+00 1.20441331004327731E-01 3.41690678614584367E-03 5.25498096788095809E-02 1.87750608714705143E-04 1.52727985053478180E-03 9.87108614545345819E-01
4.01373939E+00 1.20413785264346734E-01 3.44255650973740272E-03 5.25633077290473955E-02 1.88232900354872048E-04 1.54391890500876804E-03 9.88777310206445437E-01
4.02202603E+00 1.20386031411601729E-01 3.46836132834265828E-03 5.25653197512222434E-02 1.88716444524245362E-04 1.56067269019379419E-03 9.90450702414066964E-01
4.03031019E+00 1.20358066643203115E-01 3.49431442173028014E-03 5.25777527835837241E-02 1.89201287006556792E-04 1.57753450741347908E-03 9.92128943803374463E-01
4.03859220E+00 1.20329888168155805E-01 3.52040569601848969E-03 5.25653663953505809E-02 1.89687408474419045E-04 1.59449428857236534E-03 9.93812182714977177E-01
4.04687241E+00 1.20301493282362781E-01 3.54662887566886079E-03 5.25520031853791078E-02 1.90174811420193662E-04 1.61154564319297136E-03 9.95500567882141141E-01
4.05515107E+00 1.20272879622926543E-01 3.57298591421857312E-03 5.25333394685120747E-02 1.90663585042956748E-04 1.62869038565089655E-03 9.97194250066057775E-01
4.06342612E+00 1.20244052943907512E-01 3.59947709049720935E-03 5.25078338898515296E-02 1.91153746205621820E-04 1.64593124916961745E-03 9.98893364614260593E-01
4.07169793E+00 1.20215010610373027E-01 3.62609710729448493E-03 5.24757796710681179E-02 1.91645300645990470E-04 1.66326280707856456E-03 1.00059756344293205E+00
4.07996683E+00 1.20185749983757417E-01 3.65283011077357535E-03 5.24371826337155997E-02 1.92138135683778729E-04 1.68066910419335737E-03 1.00230698430645604E+00
4.08823320E+00 1.20156268554305473E-01 3.67967177242980786E-03 5.23920816998624944E-02 1.92632290026703237E-04 1.69814560179220989E-03 1.00402175769135571E+00
4.09649738E+00 1.20126563865442640E-01 3.70662676298407021E-03 5.23404881070260106E-02 1.93127943010218872E-04 1.71569669686909244E-03 1.00574201255468765E+00
4.10475973E+00 1.20096633394345467E-01 3.73368777463646984E-03 5.22824178946528426E-02 1.93625165023021510E-04 1.73331485640710659E-03 1.00746787433440765E+00
4.11302059E+00 1.20066474624584807E-01 3.76083190117423903E-03 5.22178823845018195E-02 1.94123837807690341E-04 1.75097697072749557E-03 1.00919945990344595E+00
4.12128032E+00 1.20036085220216027E-01 3.78805019385418298E-03 5.21468865132372894E-02 1.94623975823187794E-04 1.76867378783726972E-03 1.01093687810597443E+00
4.12953925E+00 1.20005462941082053E-01 3.81535521817002879E-03 5.20694414490437338E-02 1.95125814139516558E-04 1.78641754103879905E-03 1.01268023428730047E+00
4.13779775E+00 1.19974605396655096E-01 3.84273721295381575E-03 5.19855686339974477E-02 1.95629383797112858E-04 1.80419831396301219E-03 1.01442962683463200E+00
4.14605440E+00 1.19943516794705773E-01 3.87014977137519790E-03 5.18953037481060531E-02 1.96134250710175727E-04 1.82197164806730634E-03 1.01618513796185295E+00
4.15430906E+00 1.19912197083338376E-01 3.89755701619882121E-03 5.17986649017351877E-02 1.96640096692072847E-04 1.83970193070015736E-03 1.01794646463274474E+00
4.16256211E+00 1.19880644636659275E-01 3.92494837859883993E-03 5.16956717033264651E-02 1.97146910058653720E-04 1.85737796381223999E-03 1.01971356906363120E+00
4.17081392E+00 1.19848858019568363E-01 3.95234417767687668E-03 5.15863477734012851E-02 1.97655076848563866E-04 1.87501930523785790E-03 1.02148652726447065E+00
4.17906486E+00 1.19816835677633404E-01 3.97979390037613706E-03 5.14707194973945889E-02 1.98165243435955541E-04 1.89267481798550724E-03 1.02326541131449478E+00
4.18729233E+00 1.19784665913246754E-01 4.00729129441879019E-03 5.13491431331691423E-02 1.98676836140431286E-04 1.91036551326920993E-03 1.02505027752435485E+00
4.19548855E+00 1.19752380264846595E-01 4.03486986925347471E-03 5.12218554355320793E-02 1.99189761061093059E-04 1.92813538634811765E-03 1.02683615525638450E+00
