#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
5.76358838E+00 1.02958823616362785E-01 2.39014063581380722E-03 1.28648176846829498E-01 5.85085586468206626E-04 5.88555574847926706E-03
5.82308038E+00 1.02344350370444578E-01 2.42123193114485808E-03 1.28816702970317831E-01 5.89342708014736760E-04 5.96374677647565701E-03
5.88246656E+00 1.01723978735583448E-01 2.45028569382303978E-03 1.29050870017518221E-01 5.93597032595519344E-04 6.02526789816210974E-03
5.94179311E+00 1.01098581015985192E-01 2.47713093006366597E-03 1.29366741763136672E-01 5.97776586590131236E-04 6.07273314463631104E-03
6.00110142E+00 1.00469123287971598E-01 2.50161546881957127E-03 1.29784211613942574E-01 6.01822935979841171E-04 6.10755902478698955E-03
6.06042925E+00 9.98366285103841899E-02 2.52362428818023567E-03 1.30328669261077557E-01 6.05713716802150750E-04 6.12953189315461593E-03
6.11981298E+00 9.92020510005599543E-02 2.54309675785532614E-03 1.31029206724769559E-01 6.09460428820412050E-04 6.13754438668831850E-03
6.17929080E+00 9.85660984398273737E-02 2.56003860344944205E-03 1.31916762131744747E-01 6.13084759670537373E-04 6.13111372463837068E-03
6.23785946E+00 9.79402309454655978E-02 2.57429315579448589E-03 1.33005987227057143E-01 6.16522545222219142E-04 6.11223337872388549E-03
6.29567823E+00 9.73230568729448603E-02 2.58614462862361786E-03 1.34311121931912414E-01 6.19732217105719045E-04 6.08519218893739926E-03
6.35297306E+00 9.67121052112636936E-02 2.59591473185991246E-03 1.35845197837476034E-01 6.22635849266727870E-04 6.05516433465845636E-03
6.40996995E+00 9.61046660321910329E-02 2.60394209758878789E-03 1.37618440199352626E-01 6.25161043622765936E-04 6.02672019323692403E-03
6.46690137E+00 9.54978117507089275E-02 2.61058358152260750E-03 1.39636694491989038E-01 6.27284653438939873E-04 6.00267757081711806E-03
6.52401192E+00 9.48883617914594163E-02 2.61621277475587374E-03 1.41902386323458668E-01 6.29050390006736788E-04 5.98370480525863176E-03
6.58156369E+00 9.42728040361593550E-02 2.62121577703747655E-03 1.44416012266741139E-01 6.30566000991475287E-04 5.96864878976307526E-03
6.63984134E+00 9.36471980280265265E-02 2.62598378925041429E-03 1.47177738182283774E-01 6.31988550504087080E-04 5.95529738645719526E-03
6.69915658E+00 9.30070881929310755E-02 2.63090108349537961E-03 1.50188843201577382E-01 6.33485697036583438E-04 5.94121672651354380E-03
6.75841379E+00 9.23631821832045091E-02 2.63619717155964437E-03 1.53380317756788564E-01 6.35133607986694809E-04 5.92482058232033509E-03
6.81748815E+00 9.17159423024476034E-02 2.64208831392201806E-03 1.56715471514868532E-01 6.36965742895679080E-04 5.90531643532125894E-03
6.87710823E+00 9.10566881989382376E-02 2.64877412130874214E-03 1.60205623728186225E-01 6.39013322619291758E-04 5.88289671644077680E-03
6.93571923E+00 9.04024775600045655E-02 2.65606656925532376E-03 1.63742893896215075E-01 6.41171263510407347E-04 5.86001490254973220E-03
6.99199317E+00 8.97690083573808029E-02 2.66361753954281024E-03 1.67219008200206437E-01 6.43273036073175241E-04 5.83960960817950670E-03
7.04678714E+00 8.91481352018073103E-02 2.67127655525490910E-03 1.70653268925459012E-01 6.45242815183834470E-04 5.82280319692283013E-03
7.10082247E+00 8.85333772069966385E-02 2.67885350649897224E-03 1.74071750531112013E-01 6.47038996682389785E-04 5.80919897661206965E-03
7.15474383E+00 8.79192291065480774E-02 2.68612794800913122E-03 1.77502361667920050E-01 6.48650880748314522E-04 5.79697847679725483E-03
7.20916247E+00 8.73006594732928104E-02 2.69285225403744118E-03 1.80973380808462841E-01 6.50104363197613459E-04 5.78344800151145595E-03
7.26466998E+00 8.66729438343506464E-02 2.69874632512975051E-03 1.84513108016539557E-01 6.51476053828682839E-04 5.76589555959856111E-03
7.31934566E+00 8.60593976501428798E-02 2.70331045353080926E-03 1.87996513909988588E-01 6.52805446211913456E-04 5.74380058111836986E-03
7.37354280E+00 8.54569814700213565E-02 2.70637863399128455E-03 1.91436145932861512E-01 6.54114544743808891E-04 5.71807248675488926E-03
7.42759235E+00 8.48625536447761841E-02 2.70781076546566845E-03 1.94846308400002138E-01 6.55342276225729953E-04 5.69075778547193604E-03
7.48181368E+00 8.42729442043140958E-02 2.70750067602692872E-03 1.98242266125497862E-01 6.56425397114178866E-04 5.66370306835942573E-03
7.53652342E+00 8.36849417184866995E-02 2.70538403178332068E-03 2.01638543998449771E-01 6.57305477762557119E-04 5.63758599718785190E-03
7.59191960E+00 8.30965065675236397E-02 2.70145642720431714E-03 2.05041749956406172E-01 6.57937049271115873E-04 5.61166873746019035E-03
7.64814566E+00 8.25059940701442091E-02 2.69579482283333321E-03 2.08454391265111671E-01 6.58322035031603625E-04 5.58405338691620855E-03
7.70571920E+00 8.19076492780995979E-02 2.68851336968663765E-03 2.11899766571444409E-01 6.58516719429577484E-04 5.55217947653194668E-03
7.76515437E+00 8.12955743261156022E-02 2.67978612820097975E-03 2.15398720409338107E-01 6.58601792867791907E-04 5.51389129344169015E-03
7.82696820E+00 8.06635324624420530E-02 2.66985721321349317E-03 2.18969026232138292E-01 6.58615403652909040E-04 5.46845561928839020E-03
7.89134526E+00 8.00082608924924388E-02 2.65909910383906609E-03 2.22605824516524831E-01 6.58508580081157511E-04 5.41770586508817740E-03
7.95597406E+00 7.93514805163752779E-02 2.64834022002480123E-03 2.26167330769427688E-01 6.58185156616931054E-04 5.36770221133101629E-03
8.01805311E+00 7.87200895659671551E-02 2.63839204828486638E-03 2.29495738191722698E-01 6.57609110396132636E-04 5.32467226543769517E-03
8.07842130E+00 7.81047613008368641E-02 2.62930551493693182E-03 2.32634315871566050E-01 6.56825689871441969E-04 5.28972768424650248E-03
8.13773705E+00 7.74985359754391534E-02 2.62104922987995001E-03 2.35614369579093652E-01 6.55971494655691501E-04 5.26190468895183002E-03
8.19654644E+00 7.68958568938294812E-02 2.61352318871199609E-03 2.38459631797871496E-01 6.55250105926324586E-04 5.23878538562635217E-03
8.25532481E+00 7.62919050528017423E-02 2.60656289028621301E-03 2.41186732376260649E-01 6.54707509482139994E-04 5.21742169853897479E-03
8.31450465E+00 7.56822625576590718E-02 2.59996147927319624E-03 2.43806848435548701E-01 6.54304740282200424E-04 5.19513426038423470E-03
8.37449553E+00 7.50627179972543357E-02 2.59349137006695219E-03 2.46326770677211510E-01 6.54030114809305398E-04 5.17001476832946831E-03
8.43569929E+00 7.44290937378147971E-02 2.58691032809715751E-03 2.48749338450497376E-01 6.53843018716204131E-04 5.14121738836023200E-03
8.49852228E+00 7.37771690220480753E-02 2.57996645278612234E-03 2.51073651544364951E-01 6.53669382579866393E-04 5.10899272389737751E-03
8.56002246E+00 7.31380495516672918E-02 2.57281302230633275E-03 2.53184710099784049E-01 6.53437383843325924E-04 5.07621968674817816E-03
8.62042776E+00 7.25100404892559530E-02 2.56531476850567096E-03 2.55094685578789115E-01 6.53057882003686306E-04 5.04414503064543832E-03
8.68034404E+00 7.18875161151454889E-02 2.55732534424846789E-03 2.56826240981997134E-01 6.52446989666179405E-04 5.01307444570503469E-03
8.74029124E+00 7.12659039606532568E-02 2.54872903584111264E-03 2.58394693849280210E-01 6.51571977523938408E-04 4.98244237384267482E-03
8.80074396E+00 7.06413311329402716E-02 2.53942718986566651E-03 2.59809736976614192E-01 6.50496326216494112E-04 4.95085090017430719E-03
8.86216074E+00 7.00103061239286811E-02 2.52932063431660645E-03 2.61076591793761248E-01 6.49419551695558091E-04 4.91637339531447292E-03
8.92500775E+00 6.93693831713937531E-02 2.51828229659460364E-03 2.62196574423051887E-01 6.48288586518364377E-04 4.87714518081819228E-03
8.98770692E+00 6.87359971925017993E-02 2.50657373540453610E-03 2.63139256044739533E-01 6.47045957107125172E-04 4.83331635036420102E-03
9.05017434E+00 6.81120978827169515E-02 2.49425400443500488E-03 2.63909799395578126E-01 6.45729719486827047E-04 4.78507524246300862E-03
9.11288131E+00 6.74940543519248065E-02 2.48128566251333386E-03 2.64520465285161765E-01 6.44401122914041100E-04 4.73276076781786043E-03
9.17630537E+00 6.68783069296734201E-02 2.46761468330020843E-03 2.64980052445093539E-01 6.43138257845317059E-04 4.67690858825120341E-03
9.24095304E+00 6.62611709949488675E-02 2.45315519326919041E-03 2.65294287277622776E-01 6.42007427811159431E-04 4.61801381383343795E-03
9.30738354E+00 6.56386684660620751E-02 2.43777726365867684E-03 2.65465730299144553E-01 6.41008964072173424E-04 4.55638434633251748E-03
9.37623647E+00 6.50063635293350456E-02 2.42129845268083130E-03 2.65491136226641111E-01 6.40104819506136843E-04 4.49206223471839122E-03
9.44826682E+00 6.43591502220249995E-02 2.40347520875926982E-03 2.65377343106975860E-01 6.39189213101958790E-04 4.42479434146838841E-03
9.52439214E+00 6.36909958230163914E-02 2.38399775222297760E-03 2.65090305848281360E-01 6.38081804013949038E-04 4.35383328207393418E-03
9.60113542E+00 6.30333647127038210E-02 2.36370369115484385E-03 2.64665060200710511E-01 6.36805799787948271E-04 4.28166414220659559E-03
9.67881892E+00 6.23833335254016241E-02 2.34255409104723675E-03 2.64093747439158977E-01 6.35531176609395671E-04 4.20654044663028998E-03
9.75789653E+00 6.17367010036925234E-02 2.32050869167836973E-03 2.63373600542322395E-01 6.34225649018773491E-04 4.12640183316807189E-03
9.83887976E+00 6.10886782297389783E-02 2.29756876555571241E-03 2.62492925127463972E-01 6.32857569570038393E-04 4.03940912233708045E-03
9.92232938E+00 6.04341264609930609E-02 2.27380790898452576E-03 2.61430911598596161E-01 6.31524078191613510E-04 3.94458259659397157E-03
1.00081831E+01 5.97727658769961825E-02 2.24955692298123159E-03 2.60168114974535791E-01 6.30270866229558076E-04 3.84348528789983223E-03
1.00955926E+01 5.91101352617400336E-02 2.22540513140996208E-03 2.58696672695566898E-01 6.28913148198701074E-04 3.74117006968266788E-03
1.01835589E+01 5.84527500472829600E-02 2.20193110648634650E-03 2.57017718576471321E-01 6.27316412736386784E-04 3.64439378727800549E-03
1.02720904E+01 5.77998176203225397E-02 2.17931511961253236E-03 2.55118900943066718E-01 6.25383389781197958E-04 3.55779678300950294E-03
1.03614995E+01 5.71489526562958192E-02 2.15752430195113995E-03 2.52984270791455412E-01 6.23039015304522226E-04 3.48283279427362338E-03
1.04526062E+01 5.64948637166316006E-02 2.13629799650971817E-03 2.50585660535335486E-01 6.20474814507810139E-04 3.41810091447178636E-03
1.05428601E+01 5.58566002797473773E-02 2.11602986103611454E-03 2.47995292572448067E-01 6.17860866422963021E-04 3.36462248838732738E-03
1.06316625E+01 5.52387794520189102E-02 2.09656587484605833E-03 2.45247410266959343E-01 6.14942457050010626E-04 3.32203086241417015E-03
1.07201102E+01 5.46345587547619610E-02 2.07740298226499927E-03 2.42324945860195262E-01 6.11744603638076810E-04 3.28545528011398285E-03
1.08088739E+01 5.40407369947981733E-02 2.05817113569648370E-03 2.39217662213088988E-01 6.08753838347837295E-04 3.24539273455229718E-03
1.08917077E+01 5.34991586362021515E-02 2.04004305742002019E-03 2.36170808032580337E-01 6.06512510671744281E-04 3.19724055890881036E-03
1.09695214E+01 5.30020674078742274E-02 2.02269527329647066E-03 2.33181389698564445E-01 6.04763768895325037E-04 3.14126337963110047E-03
1.10445906E+01 5.25334360680660417E-02 2.00555600032678366E-03 2.30182530012755654E-01 6.03317150753334970E-04 3.08080889825978858E-03
1.11186912E+01 5.20812323175410957E-02 1.98819803623122337E-03 2.27114344764096782E-01 6.02355424770121043E-04 3.01983094722700672E-03
1.11934032E+01 5.16348005753716963E-02 1.97022340616368830E-03 2.23915758287591221E-01 6.01399214281888423E-04 2.96136339995483472E-03
1.12703301E+01 5.11841011489607006E-02 1.95129637659212916E-03 2.20523218984423786E-01 6.00165073204419900E-04 2.90619920708811959E-03
1.13477397E+01 5.07386836596074517E-02 1.93199528723240750E-03 2.17022756411413636E-01 5.98524304413253303E-04 2.85455682212909989E-03
1.14257524E+01 5.02969796342734379E-02 1.91252804737632046E-03 2.13432973247692059E-01 5.96548560541674839E-04 2.80342615782734703E-03
1.15054552E+01 4.98520722449166537E-02 1.89289360240983565E-03 2.09738907400440822E-01 5.94477679266882156E-04 2.75031215954176173E-03
1.15880528E+01 4.93965073900776083E-02 1.87306683018294631E-03 2.05934156334174251E-01 5.92218622320421799E-04 2.69595835169147979E-03
1.16746338E+01 4.89235942985531413E-02 1.85308633029839616E-03 2.02042068076141335E-01 5.89739868919766800E-04 2.64363163232876099E-03
1.17574497E+01 4.84741099008506801E-02 1.83488527830626331E-03 1.98486864905238175E-01 5.87320228707856372E-04 2.60096938095949817E-03
1.18385631E+01 4.80356098822978111E-02 1.81802296990312665E-03 1.95247423073967391E-01 5.84777747213465014E-04 2.56656435887530352E-03
1.19196100E+01 4.75987393246216500E-02 1.80220403275528629E-03 1.92315825828855758E-01 5.82221156414875038E-04 2.53729573468689613E-03
1.20020501E+01 4.71554400939017335E-02 1.78720987630652788E-03 1.89711017731371445E-01 5.79812244462808691E-04 2.50994498145411726E-03
1.20873263E+01 4.66978386654979538E-02 1.77286214159496822E-03 1.87472967397760981E-01 5.77573279321413392E-04 2.48342011900128503E-03
1.21769851E+01 4.62175078849281773E-02 1.75900722232845874E-03 1.85664003923013493E-01 5.75298198977456060E-04 2.46009264734417098E-03
1.22671595E+01 4.57348783593511873E-02 1.74625543984258873E-03 1.84454639815731264E-01 5.72796734771093669E-04 2.44513917916308133E-03
