#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
6.21076387E+00 1.04253741545744599E-01 3.61859020491045024E-03 1.16192022556911939E-01 3.29823885248289742E-04 4.36320245227828779E-03
6.24269431E+00 1.03948658056372448E-01 3.63753013720485461E-03 1.17724842967260268E-01 3.31878703092878104E-04 4.40475054261370291E-03
6.27480533E+00 1.03639638966555758E-01 3.65651694742575488E-03 1.19268666305604176E-01 3.33856708830865690E-04 4.44642002326672142E-03
6.30706434E+00 1.03327095248002515E-01 3.67537082911973106E-03 1.20820861660540860E-01 3.35735330522979358E-04 4.48493805971169300E-03
6.33939073E+00 1.03012013144182929E-01 3.69390354564817693E-03 1.22375372522966999E-01 3.37531765458313614E-04 4.51986573990638060E-03
6.37160697E+00 1.02696373534284804E-01 3.71189291410310316E-03 1.23920401590588147E-01 3.39237397059059017E-04 4.55089119854965810E-03
6.40357109E+00 1.02381769447468463E-01 3.72916050284677726E-03 1.25444536070928286E-01 3.40834616917629377E-04 4.57734194216643554E-03
6.43535472E+00 1.02067713020462025E-01 3.74568260613956580E-03 1.26946086398917912E-01 3.42416375710016927E-04 4.60147172913146635E-03
6.46704218E+00 1.01753498171027343E-01 3.76144994208652559E-03 1.28423523468737533E-01 3.43946472551759797E-04 4.62444598423135140E-03
6.49873186E+00 1.01438208709335884E-01 3.77646328239830209E-03 1.29875606524944565E-01 3.45481149407118697E-04 4.64841492924252756E-03
6.53053765E+00 1.01120728165400908E-01 3.79071972831596278E-03 1.31301775153133543E-01 3.47195901717680896E-04 4.67833738130606080E-03
6.56259069E+00 1.00799622913282233E-01 3.80417711457243721E-03 1.32701693683942079E-01 3.48919179660622477E-04 4.70937625401397428E-03
6.59492093E+00 1.00474487371251656E-01 3.81675587486449228E-03 1.34070164940654379E-01 3.50501623141300520E-04 4.73615944249333298E-03
6.62725620E+00 1.00148111552401012E-01 3.82831794009010594E-03 1.35389604048824691E-01 3.51991703278637161E-04 4.76066044816631211E-03
6.65954642E+00 9.98210641930215442E-02 3.83883805501985306E-03 1.36652513308597984E-01 3.53435148481139418E-04 4.78558767014688850E-03
6.69189912E+00 9.94922459815261173E-02 3.84833417864024379E-03 1.37859008817072748E-01 3.54725013169242080E-04 4.80630880286363974E-03
6.72452479E+00 9.91596011835976093E-02 3.85689379684745013E-03 1.39013128338833558E-01 3.55895341016540154E-04 4.82193397804850810E-03
6.75734488E+00 9.88240405208344608E-02 3.86456101742441768E-03 1.40108775507111677E-01 3.57090214626139030E-04 4.83403687968013158E-03
6.78980030E+00 9.84913895898927721E-02 3.87131611541066938E-03 1.41127158831230559E-01 3.58429343897231879E-04 4.84609131903063380E-03
6.82211109E+00 9.81593561847508844E-02 3.87729386279465470E-03 1.42076473803324915E-01 3.59899843965995727E-04 4.85659778526787485E-03
6.85448629E+00 9.78255432982076539E-02 3.88259438903485864E-03 1.42964175293724016E-01 3.61397801761849033E-04 4.86410369717124504E-03
6.88712318E+00 9.74877322511779193E-02 3.88731738138362645E-03 1.43797615463498868E-01 3.62866207785494368E-04 4.86913625014536236E-03
6.91999602E+00 9.71461031422554827E-02 3.89152293517502912E-03 1.44578643120555045E-01 3.64179989972348574E-04 4.87243540064355267E-03
6.95301839E+00 9.68015409721501852E-02 3.89526235799673602E-03 1.45308388732233673E-01 3.65361260940127172E-04 4.87591396777596608E-03
6.98630837E+00 9.64528360012687491E-02 3.89860633327372653E-03 1.45993551440412067E-01 3.66504164283766956E-04 4.88265178466531103E-03
7.01987088E+00 9.60999351371132071E-02 3.90158320653205288E-03 1.46639531020203023E-01 3.67553102562998848E-04 4.88945306038071018E-03
7.05325577E+00 9.57476888685982325E-02 3.90418896433000935E-03 1.47244335058608344E-01 3.68629119952284363E-04 4.89462889523676909E-03
7.08679224E+00 9.53926941951504098E-02 3.90646536657283244E-03 1.47819371773613012E-01 3.69872557241380248E-04 4.90105691690465115E-03
7.12027853E+00 9.50369536032653617E-02 3.90837366438969921E-03 1.48369077519285575E-01 3.71194835212609940E-04 4.90749088347708102E-03
7.15366734E+00 9.46809351912007574E-02 3.90991026591661506E-03 1.48900942710857132E-01 3.72508438501783948E-04 4.91255310257218778E-03
7.18639183E+00 9.43307585238996604E-02 3.91106694936081429E-03 1.49415027561449476E-01 3.73632859264368903E-04 4.91357186433999220E-03
7.21882307E+00 9.39826235311991137E-02 3.91188775260740279E-03 1.49922073209865031E-01 3.74586220335283162E-04 4.91028761833862872E-03
7.25130075E+00 9.36328925092988207E-02 3.91237429300571402E-03 1.50433514791399686E-01 3.75466345583606300E-04 4.90508497931297412E-03
7.28414120E+00 9.32781985316003259E-02 3.91251229294116865E-03 1.50960364698201122E-01 3.76622076987649234E-04 4.90633692785217689E-03
7.31669942E+00 9.29253920731399757E-02 3.91221081658905175E-03 1.51502892677114115E-01 3.77776022051557435E-04 4.91108851521178304E-03
7.34869510E+00 9.25775019393828835E-02 3.91140395802004864E-03 1.52059773825177047E-01 3.78886403302785202E-04 4.91754455833782154E-03
7.38049399E+00 9.22306240478106137E-02 3.91002857977388457E-03 1.52640864050934327E-01 3.79936781895342515E-04 4.92391534826104940E-03
7.41242452E+00 9.18812823438686227E-02 3.90804384599560944E-03 1.53257631247163767E-01 3.80930964618392406E-04 4.92868601420516118E-03
7.44478791E+00 9.15263010051597381E-02 3.90543971431889236E-03 1.53921377583888325E-01 3.81804041686832499E-04 4.93007907624870914E-03
7.47716513E+00 9.11704349316182355E-02 3.90230239574598835E-03 1.54630940201862549E-01 3.82510568736573809E-04 4.92683727962049331E-03
7.50943161E+00 9.08152645451736074E-02 3.89874937010380521E-03 1.55386402841252880E-01 3.83195361654583037E-04 4.92077685791481555E-03
7.54175472E+00 9.04590784905049822E-02 3.89488254221931731E-03 1.56193179814101968E-01 3.83974458151442762E-04 4.91405882749352835E-03
7.57374471E+00 9.01062103423870830E-02 3.89087165940217540E-03 1.57045724584958191E-01 3.84798511923741459E-04 4.90575564047016424E-03
7.60542622E+00 8.97564245269958511E-02 3.88685435739096396E-03 1.57943980170495157E-01 3.85613231279263681E-04 4.89537164147205855E-03
7.63707305E+00 8.94067269860858715E-02 3.88294219871828956E-03 1.58894816341125983E-01 3.86373649619668952E-04 4.88383091203851809E-03
7.66895141E+00 8.90541714039249782E-02 3.87924223633125381E-03 1.59908121515672491E-01 3.87070827559663963E-04 4.87334833066208322E-03
7.69989975E+00 8.87115937561161472E-02 3.87598747813067308E-03 1.60955161282078735E-01 3.87869921133609488E-04 4.87420214026864588E-03
7.73014524E+00 8.83763595352795445E-02 3.87316877070895821E-03 1.62036502452107933E-01 3.88667771502487259E-04 4.87680241601115387E-03
7.76001444E+00 8.80447849451058279E-02 3.87078475504959180E-03 1.63157506295644988E-01 3.89359433176069325E-04 4.87974515639444818E-03
7.78979295E+00 8.77136639556767156E-02 3.86884294982858291E-03 1.64326835963006151E-01 3.89981512362706697E-04 4.88254601661155044E-03
7.81973621E+00 8.73801440220386694E-02 3.86735584107972567E-03 1.65553784687543282E-01 3.90586832186712828E-04 4.88628094564592681E-03
7.84943712E+00 8.70487551677422838E-02 3.86634383295116502E-03 1.66822778585036913E-01 3.91289890597322574E-04 4.89492274768238943E-03
7.87874448E+00 8.67210827765086539E-02 3.86574858006522547E-03 1.68122944497886950E-01 3.91894923162684208E-04 4.90223848811440887E-03
7.90797110E+00 8.63936847994742491E-02 3.86552166886595158E-03 1.69461850201407527E-01 3.92439289199029051E-04 4.90805033621219411E-03
7.93709473E+00 8.60669043706799447E-02 3.86561726083127109E-03 1.70835779682791872E-01 3.92864074394788166E-04 4.91369800462154727E-03
7.96553732E+00 8.57473415489542617E-02 3.86596072936177875E-03 1.72214988656129331E-01 3.93203871836801330E-04 4.92241670913590255E-03
7.99360603E+00 8.54315975505506864E-02 3.86644962695755195E-03 1.73604911531994865E-01 3.93544801196478748E-04 4.93572446241725710E-03
8.02157683E+00 8.51165732163625260E-02 3.86697503261860132E-03 1.75013057847990511E-01 3.93977815921324806E-04 4.95333662338081574E-03
8.04970491E+00 8.47993641225806699E-02 3.86741317013023205E-03 1.76448905461472322E-01 3.94444892333191584E-04 4.97244525256853274E-03
8.07823292E+00 8.44772132870153236E-02 3.86763306653377641E-03 1.77922580595894747E-01 3.94899034774973416E-04 4.99159496624654309E-03
8.10739531E+00 8.41474403291263412E-02 3.86749078901808862E-03 1.79444418063300942E-01 3.95306016679144989E-04 5.00894142659664542E-03
8.13738799E+00 8.38078095548488305E-02 3.86682642552409542E-03 1.81023017780586631E-01 3.95704286966851680E-04 5.02297377920751711E-03
8.16730278E+00 8.34686429243718664E-02 3.86552134012230946E-03 1.82613189997377273E-01 3.96173662685154570E-04 5.03444208053835038E-03
8.19740819E+00 8.31269571448890049E-02 3.86343606069708325E-03 1.84222672338538035E-01 3.96653559843007739E-04 5.04536628873510171E-03
