#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction MeanStrainRate
5.39977449E+00 1.11315174301773831E-01 7.03330799784998312E-03 6.90227138648977917E-02 2.79391649875520675E-04 3.86311148553583270E-03 1.20607045180324102E+00
5.43033668E+00 1.11063751108154821E-01 7.08161615558713670E-03 7.08927897404305341E-02 2.81533151023358739E-04 3.88743598788007317E-03 1.21144700432745678E+00
5.46086601E+00 1.10811643822062142E-01 7.12442877368555695E-03 7.28426121071626270E-02 2.83625443264227646E-04 3.90746795845875374E-03 1.21682856680682572E+00
5.49126506E+00 1.10559848579589295E-01 7.16158369780371760E-03 7.48476103932697590E-02 2.85640290814267940E-04 3.92313870898161523E-03 1.22218342636943045E+00
5.52155305E+00 1.10308360977186715E-01 7.19312370788809195E-03 7.68898321739005658E-02 2.87553873096341661E-04 3.93445301843105104E-03 1.22748280343144955E+00
5.55179001E+00 1.10056794555111664E-01 7.22017967280896237E-03 7.89551929280658815E-02 2.89400548192407254E-04 3.94244328464980580E-03 1.23272244979781376E+00
5.58203556E+00 1.09804706642195660E-01 7.24370557398996105E-03 8.10312147666629318E-02 2.91219246364091730E-04 3.94794282757124533E-03 1.23790763933972303E+00
5.61231260E+00 1.09551901373753008E-01 7.26703545437270160E-03 8.31043302752002694E-02 2.93050409110175744E-04 3.95416680606902344E-03 1.24304669814762936E+00
5.64224953E+00 1.09301385949920435E-01 7.29266289554696655E-03 8.51365591072251598E-02 2.94914166563800474E-04 3.96369544010840864E-03 1.24814599689521488E+00
5.67184332E+00 1.09053040617070510E-01 7.31913012711693511E-03 8.71165870204798076E-02 2.96795774452860220E-04 3.97494261145804086E-03 1.25314252839135065E+00
5.70115681E+00 1.08806181422505047E-01 7.34667201954947863E-03 8.90408288767040590E-02 2.98669820557864979E-04 3.98797706404301500E-03 1.25802024567285642E+00
5.73025074E+00 1.08560152879796618E-01 7.37480140755719660E-03 9.09078255978678501E-02 3.00504108940983562E-04 4.00215106240491697E-03 1.26277059315125295E+00
5.75918396E+00 1.08314331912857803E-01 7.40284702693585258E-03 9.27176370830626456E-02 3.02305742765147944E-04 4.01663705729980725E-03 1.26740264395997460E+00
5.78801390E+00 1.08068118789604012E-01 7.43085204426125780E-03 9.44719923388392252E-02 3.04073244730878819E-04 4.03132635243193781E-03 1.27193895480637242E+00
5.81679708E+00 1.07820925415373081E-01 7.45977898979420257E-03 9.61734509355161166E-02 3.05835599550387271E-04 4.04703734788410506E-03 1.27639433063125352E+00
5.84558979E+00 1.07572151401374702E-01 7.48994205432122577E-03 9.78285497502867363E-02 3.07588308713428597E-04 4.06395314955378117E-03 1.28077937694890931E+00
5.87444884E+00 1.07321176301100399E-01 7.52492317454021755E-03 9.94390574950969469E-02 3.09448769019276192E-04 4.08553677900817726E-03 1.28511718498894001E+00
5.90343232E+00 1.07067310337050053E-01 7.56065639523947116E-03 1.01012139003309381E-01 3.11331801571458275E-04 4.10764621076345829E-03 1.28943307700247467E+00
5.93260064E+00 1.06809869595906201E-01 7.59514777086048830E-03 1.02555322646139466E-01 3.13158463957849637E-04 4.12819260392741604E-03 1.29373745793005956E+00
5.96201741E+00 1.06548190488267705E-01 7.62714693264194242E-03 1.04075791885483784E-01 3.14870560368398574E-04 4.14582196289106988E-03 1.29804748721411456E+00
5.99175048E+00 1.06281619793172633E-01 7.65652466703559912E-03 1.05581314599154125E-01 3.16525186716652403E-04 4.16029638604075921E-03 1.30235251283069431E+00
6.02187317E+00 1.06009477523750673E-01 7.68629851392499050E-03 1.07079987060201637E-01 3.18267849416144037E-04 4.17452466267916565E-03 1.30665867228960164E+00
6.05246543E+00 1.05730946141664284E-01 7.72000394622889517E-03 1.08580541282737364E-01 3.20101083005257551E-04 4.19195366634093902E-03 1.31100339452011072E+00
6.08361527E+00 1.05445072756025979E-01 7.76278552914263630E-03 1.10091401420416860E-01 3.22011657514394362E-04 4.21766568158653526E-03 1.31542639711847831E+00
6.11542020E+00 1.05150757154155630E-01 7.81316646993057175E-03 1.11621488322557666E-01 3.23983254747149826E-04 4.25016148117239503E-03 1.31995407694816214E+00
6.14719444E+00 1.04854219978159260E-01 7.86638412516929737E-03 1.13145304434135230E-01 3.25886782258501847E-04 4.28512878771609984E-03 1.32458356975995972E+00
6.17895506E+00 1.04555380096079870E-01 7.92238876390523664E-03 1.14666997682799171E-01 3.27778526580294050E-04 4.32258477872800653E-03 1.32918426905307951E+00
6.21076387E+00 1.04253741545792603E-01 7.98179265719244774E-03 1.16192022556961122E-01 3.29823885248439524E-04 4.36320245228032089E-03 1.33371581051848498E+00
6.24269431E+00 1.03948658056420035E-01 8.04228067982228415E-03 1.17724842967324203E-01 3.31878703093028645E-04 4.40475054261576550E-03 1.33813002042833751E+00
6.27480533E+00 1.03639638966603345E-01 8.10293697069622634E-03 1.19268666305614487E-01 3.33856708831017479E-04 4.44642002326879875E-03 1.34239662424496564E+00
6.30706434E+00 1.03327095248050116E-01 8.16030888883524479E-03 1.20820861660658502E-01 3.35735330523131525E-04 4.48493805971378681E-03 1.34654017176248164E+00
6.33939073E+00 1.03012013144230558E-01 8.21376928555838520E-03 1.22375372522980946E-01 3.37531765458467842E-04 4.51986573990850130E-03 1.35061130220209868E+00
6.37160697E+00 1.02696373534332031E-01 8.26278411265662233E-03 1.23920401590667972E-01 3.39237397059213624E-04 4.55089119855179875E-03 1.35462419275241697E+00
6.40357109E+00 1.02381769447515786E-01 8.30650244501710509E-03 1.25444536070976331E-01 3.40834616917785177E-04 4.57734194216859874E-03 1.35852126041156596E+00
6.43535472E+00 1.02067713020509362E-01 8.34715433527492140E-03 1.26946086398965041E-01 3.42416375710173756E-04 4.60147172913363822E-03 1.36224231933969997E+00
6.46704218E+00 1.01753498171074347E-01 8.38589592632180310E-03 1.28423523468808726E-01 3.43946472551916519E-04 4.62444598423353195E-03 1.36580476489284441E+00
6.49873186E+00 1.01438208709382777E-01 8.42487821164476791E-03 1.29875606524998632E-01 3.45481149407276178E-04 4.64841492924470811E-03 1.36925877714702726E+00
6.53053765E+00 1.01120728165447704E-01 8.46905710962597182E-03 1.31301775153157774E-01 3.47195901717838810E-04 4.67833738130826390E-03 1.37263568272409220E+00
6.56259069E+00 1.00799622913328779E-01 8.51355336859039094E-03 1.32701693684028510E-01 3.48919179660780771E-04 4.70937625401619733E-03 1.37593081121327065E+00
6.59492093E+00 1.00474487371298285E-01 8.55291531736181339E-03 1.34070164940711251E-01 3.50501623141460711E-04 4.73615944249555342E-03 1.37911495075756108E+00
6.62725620E+00 1.00148111552447405E-01 8.58897838826043827E-03 1.35389604048875622E-01 3.51991703278797406E-04 4.76066044816854730E-03 1.38212486144272129E+00
6.65954642E+00 9.98210641930676601E-02 8.62442572517077045E-03 1.36652513308631818E-01 3.53435148481300422E-04 4.78558767014914538E-03 1.38486328561749028E+00
6.69189912E+00 9.94922459815721638E-02 8.65464298150792587E-03 1.37859008817175915E-01 3.54725013169402651E-04 4.80630880286590269E-03 1.38728319892010754E+00
6.72452479E+00 9.91596011836433089E-02 8.67882777489998453E-03 1.39013128338877023E-01 3.55895341016702676E-04 4.82193397805075804E-03 1.38940818101271346E+00
6.75734488E+00 9.88240405208799660E-02 8.69859789710855993E-03 1.40108775507138350E-01 3.57090214626300956E-04 4.83403687968237804E-03 1.39134935631090784E+00
6.78980030E+00 9.84913895899378611E-02 8.71740743444531993E-03 1.41127158831330340E-01 3.58429343897393100E-04 4.84609131903287159E-03 1.39323851857661274E+00
6.82211109E+00 9.81593561847955848E-02 8.73389164806654371E-03 1.42076473803372960E-01 3.59899843966159062E-04 4.85659778527012045E-03 1.39511698920919835E+00
6.85448629E+00 9.78255432982522433E-02 8.74669808621014386E-03 1.42964175293797402E-01 3.61397801762011989E-04 4.86410369717348717E-03 1.39696094998419618E+00
6.88712318E+00 9.74877322512223421E-02 8.75645363153300382E-03 1.43797615463541334E-01 3.62866207785658462E-04 4.86913625014760362E-03 1.39871565114168805E+00
6.91999602E+00 9.71461031423001137E-02 8.76395833582262022E-03 1.44578643120631789E-01 3.64179989972513969E-04 4.87243540064580087E-03 1.40035200040565644E+00
6.95301839E+00 9.68015409721943582E-02 8.77117632577674791E-03 1.45308388732306032E-01 3.65361260940292839E-04 4.87591396777821776E-03 1.40186559146027356E+00
6.98630837E+00 9.64528360013128666E-02 8.78125811794307036E-03 1.45993551440465191E-01 3.66504164283933218E-04 4.88265178466757137E-03 1.40326628856567859E+00
7.01987088E+00 9.60999351371570609E-02 8.79103626691681711E-03 1.46639531020283792E-01 3.67553102563164622E-04 4.88945306038298094E-03 1.40458299454112678E+00
7.05325577E+00 9.57476888686419753E-02 8.79881785957078999E-03 1.47244335058624332E-01 3.68629119952450950E-04 4.89462889523902597E-03 1.40587274613162139E+00
7.08679224E+00 9.53926941951937502E-02 8.80752228348153331E-03 1.47819371773723368E-01 3.69872557241547541E-04 4.90105691690691236E-03 1.40718950326391701E+00
7.12027853E+00 9.50369536033087020E-02 8.81586454787079872E-03 1.48369077519324016E-01 3.71194835212777558E-04 4.90749088347933009E-03 1.40855517681801756E+00
7.15366734E+00 9.46809351912437785E-02 8.82246336849284996E-03 1.48900942710961603E-01 3.72508438501952595E-04 4.91255310257443165E-03 1.40988278470137640E+00
7.18639183E+00 9.43307585239424595E-02 8.82463881370484753E-03 1.49415027561473790E-01 3.73632859264537388E-04 4.91357186434223867E-03 1.41108938144767215E+00
7.21882307E+00 9.39826235312417185E-02 8.82217537095005867E-03 1.49922073209939694E-01 3.74586220335452840E-04 4.91028761834086998E-03 1.41212364600324913E+00
7.25130075E+00 9.36328925093411063E-02 8.81745927232273005E-03 1.50433514791485395E-01 3.75466345583775870E-04 4.90508497931521625E-03 1.41301056181207718E+00
7.28414120E+00 9.32781985316428336E-02 8.81884922079736663E-03 1.50960364698271288E-01 3.76622076987819128E-04 4.90633692785443463E-03 1.41377043456182672E+00
7.31669942E+00 9.29253920731820116E-02 8.82329933180488364E-03 1.51502892677169543E-01 3.77776022051728522E-04 4.91108851521405466E-03 1.41441049662715201E+00
7.34869510E+00 9.25775019394249471E-02 8.82894851636192336E-03 1.52059773825225786E-01 3.78886403302957481E-04 4.91754455834008276E-03 1.41490634591151432E+00
7.38049399E+00 9.22306240478526079E-02 8.83394392803898976E-03 1.52640864051008934E-01 3.79936781895514307E-04 4.92391534826332276E-03 1.41526183263302108E+00
7.41242452E+00 9.18812823439104920E-02 8.83672986020483074E-03 1.53257631247237402E-01 3.80930964618565282E-04 4.92868601420743541E-03 1.41549507141704622E+00
7.44478791E+00 9.15263010052015519E-02 8.83551879057165902E-03 1.53921377583955660E-01 3.81804041687005700E-04 4.93007907625098857E-03 1.41561255241964412E+00
7.47716513E+00 9.11704349316596607E-02 8.82913967537054568E-03 1.54630940201929495E-01 3.82510568736747119E-04 4.92683727962276840E-03 1.41561961154155225E+00
7.50943161E+00 9.08152645452151158E-02 8.81952622802267827E-03 1.55386402841315246E-01 3.83195361654756889E-04 4.92077685791710018E-03 1.41556628953441876E+00
7.54175472E+00 9.04590784905462408E-02 8.80894136971691055E-03 1.56193179814168359E-01 3.83974458151616234E-04 4.91405882749580431E-03 1.41558638867701414E+00
7.57374471E+00 9.01062103424282723E-02 8.79662729987640453E-03 1.57045724585031077E-01 3.84798511923916070E-04 4.90575564047243673E-03 1.41573878141904164E+00
7.60542622E+00 8.97564245270369987E-02 8.78222599886706659E-03 1.57943980170561854E-01 3.85613231279437804E-04 4.89537164147433625E-03 1.41601670681814906E+00
7.63707305E+00 8.94067269861267971E-02 8.76677311076084521E-03 1.58894816341221934E-01 3.86373649619843997E-04 4.88383091204080098E-03 1.41637983416977153E+00
7.66895141E+00 8.90541714039658067E-02 8.75259056699736332E-03 1.59908121515734442E-01 3.87070827559839062E-04 4.87334833066434964E-03 1.41672038658119992E+00
7.69989975E+00 8.87115937561566981E-02 8.75018961840335653E-03 1.60955161282141934E-01 3.87869921133785183E-04 4.87420214027090189E-03 1.41695930083095289E+00
7.73014524E+00 8.83763595353200121E-02 8.74997118672415745E-03 1.62036502452135717E-01 3.88667771502663279E-04 4.87680241601340901E-03 1.41707203986354613E+00
7.76001444E+00 8.80447849451462400E-02 8.75052991144807842E-03 1.63157506295754234E-01 3.89359433176246213E-04 4.87974515639672500E-03 1.41709320730493293E+00
7.78979295E+00 8.77136639557168363E-02 8.75138896644417352E-03 1.64326835963075568E-01 3.89981512362883205E-04 4.88254601661381772E-03 1.41708377145115927E+00
7.81973621E+00 8.73801440220787901E-02 8.75363678672969742E-03 1.65553784687620109E-01 3.90586832186889932E-04 4.88628094564819149E-03 1.41705819131689625E+00
7.84943712E+00 8.70487551677823351E-02 8.76126658063762498E-03 1.66822778585112880E-01 3.91289890597499299E-04 4.89492274768466885E-03 1.41698887324496647E+00
7.87874448E+00 8.67210827765486358E-02 8.76798706818369272E-03 1.68122944497968746E-01 3.91894923162862288E-04 4.90223848811668483E-03 1.41688288191408307E+00
7.90797110E+00 8.63936847995138701E-02 8.77357200508220580E-03 1.69461850201463038E-01 3.92439289199207348E-04 4.90805033621448655E-03 1.41681430435164102E+00
7.93709473E+00 8.60669043707193715E-02 8.77931526545687804E-03 1.70835779682878081E-01 3.92864074394966897E-04 4.91369800462381889E-03 1.41683741805038554E+00
7.96553732E+00 8.57473415489937302E-02 8.78837743850174012E-03 1.72214988656191920E-01 3.93203871836979627E-04 4.92241670913820539E-03 1.41688595469802880E+00
7.99360603E+00 8.54315975505899466E-02 8.80217408937888565E-03 1.73604911532086875E-01 3.93544801196657750E-04 4.93572446241954607E-03 1.41688120019484587E+00
8.02157683E+00 8.51165732164015643E-02 8.82031165600351448E-03 1.75013057848045384E-01 3.93977815921504188E-04 4.95333662338311945E-03 1.41682993277042768E+00
8.04970491E+00 8.47993641226197220E-02 8.83985842270286828E-03 1.76448905461558142E-01 3.94444892333370640E-04 4.97244525257086074E-03 1.41679763972698569E+00
8.07823292E+00 8.44772132870540565E-02 8.85922803278442299E-03 1.77922580595961860E-01 3.94899034775152960E-04 4.99159496624887108E-03 1.41672703717412252E+00
8.10739531E+00 8.41474403291649353E-02 8.87643221561884577E-03 1.79444418063404137E-01 3.95306016679325075E-04 5.00894142659897516E-03 1.41648086987616151E+00
8.13738799E+00 8.38078095548872165E-02 8.88980020473571948E-03 1.81023017780654411E-01 3.95704286967031495E-04 5.02297377920984858E-03 1.41601433002572885E+00
8.16730278E+00 8.34686429244102385E-02 8.89996342066478111E-03 1.82613189997470338E-01 3.96173662685334548E-04 5.03444208054069572E-03 1.41536833816530971E+00
8.19740819E+00 8.31269571449273631E-02 8.90880234943631534E-03 1.84222672338581722E-01 3.96653559843188530E-04 5.04536628873744619E-03 1.41463959477957113E+00
8.22792060E+00 8.27803556464212498E-02 8.92024504790956199E-03 1.85858414815085554E-01 3.97129414355527617E-04 5.05984360019139275E-03 1.41385896720933602E+00
8.25891644E+00 8.24280109478898321E-02 8.93324557540604337E-03 1.87522036588068930E-01 3.97620647226623104E-04 5.07701693824395405E-03 1.41295775873469509E+00
8.29092253E+00 8.20639911850058190E-02 8.94182130786292523E-03 1.89237386548746972E-01 3.98136872264298115E-04 5.09116682414792465E-03 1.41192195402748322E+00
8.32287824E+00 8.17004785681705731E-02 8.93928351730379801E-03 1.90951207992954564E-01 3.98570914661962707E-04 5.09551788867903480E-03 1.41087605276885064E+00
8.35526694E+00 8.13322458480090493E-02 8.92725055690764269E-03 1.92682102380001441E-01 3.99052876093180858E-04 5.09178166349939006E-03 1.40994944943712586E+00
8.38821440E+00 8.09580857775999835E-02 8.90637501621420816E-03 1.94433220960702202E-01 3.99502892266794072E-04 5.08064659195746511E-03 1.40901946460146332E+00
8.42031245E+00 8.05941867016497782E-02 8.87686271235122761E-03 1.96133343806985605E-01 3.99720621121515930E-04 5.06178334677102534E-03 1.40794268787515198E+00
8.45223660E+00 8.02331756814695929E-02 8.84258678882641168E-03 1.97808182932299070E-01 3.99887292104972184E-04 5.03904731400825565E-03 1.40669373707422452E+00
8.48465051E+00 7.98677329117303270E-02 8.80676733724983229E-03 1.99486758527467473E-01 4.00050200170703411E-04 5.01572699945956185E-03 1.40527798766814338E+00
8.51829009E+00 7.94897493699350255E-02 8.76369806868247322E-03 2.01203572357620403E-01 4.00101046719139879E-04 4.98624422192090345E-03 1.40364880376374268E+00
8.55137311E+00 7.91194565125256516E-02 8.71484617245764197E-03 2.02873759907175211E-01 4.00130698500633967E-04 4.95111244131990653E-03 1.40188632442584682E+00
8.58404434E+00 7.87553130519188516E-02 8.66658965029891599E-03 2.04499294185148034E-01 4.00307246741690909E-04 4.91650284507426632E-03 1.40016684535861557E+00
8.61724012E+00 7.83868370093464412E-02 8.62028097558522298E-03 2.06119642893025978E-01 4.00540976982129864E-04 4.88396694226480698E-03 1.39846603694524418E+00
8.65200092E+00 7.80024664806641677E-02 8.57266555787263192E-03 2.07779395528293553E-01 4.00661946632121667E-04 4.85053582771138164E-03 1.39663552218555842E+00
8.68612845E+00 7.76264579926802950E-02 8.52186853702285342E-03 2.09380885718192050E-01 4.00568616635607502E-04 4.81332013851017149E-03 1.39459997667960223E+00
8.72042698E+00 7.72499958310941398E-02 8.47394076989584945E-03 2.10955123049690191E-01 4.00610733429266892E-04 4.77856081774399432E-03 1.39265280095835120E+00
8.75605298E+00 7.68603716646728413E-02 8.43154043977760968E-03 2.12548338695123601E-01 4.00796964186955350E-04 4.74927842024961723E-03 1.39086218335581102E+00
8.79200956E+00 7.64683187598000635E-02 8.39339137372499544E-03 2.14117835867191963E-01 4.00938058245818368E-04 4.72380665728829117E-03 1.38893027555090809E+00
8.82849535E+00 7.60715687740355778E-02 8.35462614223936133E-03 2.15667281956642587E-01 4.01071434419237747E-04 4.69731596383868473E-03 1.38677820324775358E+00
8.86551060E+00 7.56700861125369217E-02 8.30973802222104325E-03 2.17193030203722187E-01 4.00968496933822244E-04 4.66424231833405950E-03 1.38459186667627709E+00
8.90268525E+00 7.52679720211806569E-02 8.26269398092836956E-03 2.18676315001363947E-01 4.00679510250068140E-04 4.62833947688420441E-03 1.38234448853687630E+00
8.94000176E+00 7.48655127427420714E-02 8.22987574753042926E-03 2.20111294645820466E-01 4.00460684236384455E-04 4.60591242585396861E-03 1.37997901841266946E+00
8.97744969E+00 7.44625779742495858E-02 8.20175074108816723E-03 2.21493397120690272E-01 4.00240106005867824E-04 4.58749449748028712E-03 1.37746520898527636E+00
9.01468685E+00 7.40627540545561319E-02 8.17596388244020214E-03 2.22810152519135385E-01 4.00052744507394344E-04 4.57072228928126576E-03 1.37513683535215292E+00
9.05161768E+00 7.36670643996487767E-02 8.15028834763867165E-03 2.24056544609494118E-01 3.99670171306632806E-04 4.55346040267220770E-03 1.37300639485702280E+00
9.08850360E+00 7.32728002995590849E-02 8.12849595799771882E-03 2.25239303036617128E-01 3.99282075715565968E-04 4.53965796870263016E-03 1.37076298579985978E+00
9.12584102E+00 7.28747093214794084E-02 8.10588355538638915E-03 2.26369486752730692E-01 3.98950577798410754E-04 4.52487032703728816E-03 1.36841769203757146E+00
9.16191046E+00 7.24911462792964811E-02 8.08611579416408308E-03 2.27402468378504585E-01 3.98837333379373779E-04 4.51255492189179836E-03 1.36627925880974699E+00
9.19757812E+00 7.21129425076909858E-02 8.06925830142623396E-03 2.28362902554112540E-01 3.98783821300394711E-04 4.50308102381399584E-03 1.36443599423932937E+00
9.23358142E+00 7.17323646919148655E-02 8.04840288514232713E-03 2.29268810455890232E-01 3.98509838200165379E-04 4.48980258128603427E-03 1.36257579018981523E+00
9.27002822E+00 7.13484946366026163E-02 8.02124030677774449E-03 2.30121164117991661E-01 3.98223722497458412E-04 4.47048238106148490E-03 1.36053299008809625E+00
9.30596427E+00 7.09714115493377401E-02 7.98806031937407401E-03 2.30899679016844050E-01 3.97774772898250599E-04 4.44524263889431535E-03 1.35837386809109439E+00
9.34197736E+00 7.05950598892796932E-02 7.95488429624362052E-03 2.31619219744970989E-01 3.97287446528558994E-04 4.42020620816999197E-03 1.35629183208400428E+00
9.37819262E+00 7.02182325459352052E-02 7.92619865886634752E-03 2.32284021076234165E-01 3.96951769321976988E-04 4.39987731961678438E-03 1.35442262867588870E+00
9.41387748E+00 6.98484712590723700E-02 7.90045239982448133E-03 2.32886484899414076E-01 3.96685429584737331E-04 4.38256954832381800E-03 1.35277995109485172E+00
9.44943748E+00 6.94815318511778496E-02 7.87395649177323985E-03 2.33436601983297159E-01 3.96292815953652863E-04 4.36471541097927223E-03 1.35115335475058607E+00
9.48526163E+00 6.91135047899243543E-02 7.84539081477037513E-03 2.33942254789922172E-01 3.95715950542451162E-04 4.34509777942006323E-03 1.34934242263477522E+00
9.52172985E+00 6.87407162381535319E-02 7.81724666470933263E-03 2.34410647069736550E-01 3.95134630070839417E-04 4.32630352655768210E-03 1.34724843705418174E+00
9.55922263E+00 6.83595085744997388E-02 7.79378743888821130E-03 2.34846871769856191E-01 3.94872337081296466E-04 4.31274094329523426E-03 1.34498894381716827E+00
9.59704937E+00 6.79769575291420264E-02 7.76965522992469852E-03 2.35245446686321247E-01 3.94632219726049379E-04 4.29896428278126169E-03 1.34266178811638337E+00
9.63471297E+00 6.75981459278269109E-02 7.74154395159434936E-03 2.35603801908801674E-01 3.94219168296835087E-04 4.28157489534901695E-03 1.34049454755884501E+00
9.67248312E+00 6.72204934399816129E-02 7.71072341427734859E-03 2.35926521020796864E-01 3.93558917392235761E-04 4.26193107571554240E-03 1.33841449068925855E+00
9.71062727E+00 6.68415421268910709E-02 7.68140349505252746E-03 2.36217122583070011E-01 3.92675287424833327E-04 4.24435407831021821E-03 1.33622433784060335E+00
9.74866235E+00 6.64661917579186801E-02 7.65332382569723895E-03 2.36473309268206977E-01 3.91690910577790021E-04 4.22850510097222063E-03 1.33380225428892318E+00
9.78638143E+00 6.60965652574547202E-02 7.62450669800681605E-03 2.36693940591118812E-01 3.90883059886853578E-04 4.21240001921622653E-03 1.33122708508610876E+00
9.82399236E+00 6.57306940066061940E-02 7.59285138353650146E-03 2.36879724860377699E-01 3.90315786595020692E-04 4.19405719556367480E-03 1.32873701120430132E+00
9.86169498E+00 6.53667331525876472E-02 7.55411947990994401E-03 2.37029527491104286E-01 3.89635090454639810E-04 4.16933449616715534E-03 1.32632590606751966E+00
9.89971804E+00 6.50026855831747630E-02 7.50951006012478064E-03 2.37140958077840247E-01 3.88753679047565393E-04 4.13949450061028811E-03 1.32387766848336441E+00
9.93776741E+00 6.46416107530378703E-02 7.46514485153660506E-03 2.37209684704020790E-01 3.87829954108769872E-04 4.11049600304813200E-03 1.32122296231734260E+00
9.97567404E+00 6.42852232615031827E-02 7.42208234423107852E-03 2.37228163632713401E-01 3.86983662518148664E-04 4.08329065492951237E-03 1.31832785575706279E+00
1.00132006E+01 6.39357543481904184E-02 7.37661253476939137E-03 2.37221205294304877E-01 3.86111783472552639E-04 4.05402637590878030E-03 1.31525794407138052E+00
1.00502940E+01 6.35936820258824614E-02 7.32864344179543371E-03 2.37111841742392415E-01 3.85235767207806556E-04 4.02250709483218359E-03 1.31210510500187749E+00
1.00873655E+01 6.32552456567204574E-02 7.27732689649586949E-03 2.36964355541729038E-01 3.84333217088968595E-04 3.98797232627459870E-03 1.30898680673685219E+00
1.01248066E+01 6.29169904281588199E-02 7.22142695959857809E-03 2.36751865957036456E-01 3.83353920886814951E-04 3.94927389027003445E-03 1.30594133988863348E+00
1.01630042E+01 6.25756576114986640E-02 7.16033938885503318E-03 2.36460093367266894E-01 3.82161383814243628E-04 3.90589827358185648E-03 1.30288240682065948E+00
1.02014044E+01 6.22363919210627697E-02 7.10005648485532385E-03 2.36085842128766071E-01 3.80965151973116744E-04 3.86350015931049857E-03 1.29970084075980119E+00
1.02399197E+01 6.18999704431644482E-02 7.04290733951161690E-03 2.35625861208008547E-01 3.80029626974932682E-04 3.82432086223571596E-03 1.29646255563068280E+00
1.02789913E+01 6.15624884397616909E-02 6.98568921172569492E-03 2.35071572826023339E-01 3.79107100204606278E-04 3.78535936436028529E-03 1.29324848072992493E+00
1.03184033E+01 6.12257496476065546E-02 6.92687624944998172E-03 2.34424166828205882E-01 3.78188021816107302E-04 3.74498449068465635E-03 1.29012349448665620E+00
1.03585567E+01 6.08863217722306060E-02 6.86615384448306838E-03 2.33673849052486726E-01 3.77373732408565349E-04 3.70305298747008668E-03 1.28718631195055400E+00
1.03994599E+01 6.05441995946009726E-02 6.80326504105691066E-03 2.32815262035722392E-01 3.76484765369375579E-04 3.65930126401255639E-03 1.28440184347991182E+00
1.04407760E+01 6.02022880344000519E-02 6.73893013032545070E-03 2.31853280445183635E-01 3.75500961117163903E-04 3.61426792327178021E-03 1.28158861899081433E+00
1.04819874E+01 5.98648974302523548E-02 6.67342159619416838E-03 2.30801011589529564E-01 3.74416631122387778E-04 3.56793894746194320E-03 1.27867226824016122E+00
1.05235461E+01 5.95283799247889739E-02 6.60793682116856199E-03 2.29649069275069423E-01 3.73271304474970895E-04 3.52164370967141547E-03 1.27569221933084220E+00
1.05658897E+01 5.91892772963681993E-02 6.54158990202997111E-03 2.28385344167138626E-01 3.72110804958428296E-04 3.47462431111896907E-03 1.27269679477243414E+00
1.06087940E+01 5.88494459493444227E-02 6.47779626122964042E-03 2.27016091718057589E-01 3.71193319114143823E-04 3.43013723591960870E-03 1.26978090632067731E+00
1.06523227E+01 5.85083133373098183E-02 6.41577701025820672E-03 2.25539789768341659E-01 3.70407661824712173E-04 3.38742303202578011E-03 1.26706940207991758E+00
1.06963306E+01 5.81669554198038091E-02 6.35672483698474216E-03 2.23961223007318883E-01 3.69736373375868538E-04 3.34761339541592151E-03 1.26449129416479900E+00
1.07409857E+01 5.78240294635493438E-02 6.29655452313332073E-03 2.22273808781585730E-01 3.69031308199502727E-04 3.30669066377227297E-03 1.26191226200131767E+00
1.07863562E+01 5.74790700916714414E-02 6.23518014387787912E-03 2.20473852835801870E-01 3.68168268975369690E-04 3.26454157768082953E-03 1.25931654804762205E+00
1.08321580E+01 5.71342974151681712E-02 6.17357898834612270E-03 2.18571953772897704E-01 3.67157890401287052E-04 3.22194999089206804E-03 1.25673581612342100E+00
1.08777258E+01 5.67946188750211023E-02 6.11344690150149566E-03 2.16598450327619846E-01 3.66097749641633343E-04 3.18027349637091611E-03 1.25422131247960889E+00
1.09233142E+01 5.64580200291486534E-02 6.05729273548778497E-03 2.14542731898706901E-01 3.65240504347746962E-04 3.14205157792333580E-03 1.25182647582868678E+00
1.09691882E+01 5.61224518900900471E-02 6.00312560832549566E-03 2.12390199564833376E-01 3.64643146195663375E-04 3.10533323473568927E-03 1.24956745069576725E+00
1.10152586E+01 5.57884168682851109E-02 5.95050303474945613E-03 2.10144224365795579E-01 3.64218285684895636E-04 3.06960328167615046E-03 1.24754373497216631E+00
1.10612236E+01 5.54579485746058073E-02 5.89812873653963125E-03 2.07819687084198207E-01 3.63691376238024430E-04 3.03345744634144323E-03 1.24574804641090831E+00
1.11074489E+01 5.51284216673182462E-02 5.84602750913223133E-03 2.05399262247673076E-01 3.63025121367404626E-04 2.99706472158889001E-03 1.24404316307622231E+00
1.11542899E+01 5.47974177662713183E-02 5.79595280751171726E-03 2.02866155464041520E-01 3.62334066429510564E-04 2.96233507059492831E-03 1.24231594880583995E+00
1.12013586E+01 5.44678029718538570E-02 5.75017669050950295E-03 2.00246546926731578E-01 3.61625635127018111E-04 2.93150091022342449E-03 1.24050765394315388E+00
1.12485921E+01 5.41400662850670122E-02 5.70736104086392269E-03 1.97552866814227596E-01 3.60923288305130068E-04 2.90333915192079279E-03 1.23862545359975895E+00
1.12963031E+01 5.38120803969786080E-02 5.66548918729790126E-03 1.94779000941203456E-01 3.60254472413374760E-04 2.87605585730484883E-03 1.23674288511081110E+00
